LK1165|哪一种半导体器件拥有“栅极”？|B|||桥式整流器|场效应管|硅二极管|双极型晶体管
LK1166|下列哪一个名字用来描述晶体管放大信号的能力？|C|||导通电阻|前向压降|增益|前向电阻
LK0412|二极管在无线电技术里广泛用于整流或检波，主要是利用了它的下列性能：|B|||高频滤波|单向导电|电流放大|过流保护
LK0413|三极电子管的三个基本电极是：|C|||正极、负极、接地极|源极、栅极、漏极|阴极（灯丝）、栅极、屏极（板极）|发射极、基极、集电极
LK0414|双极型半导体三极管的三个基本电极是：|A|||发射极、基极、集电极|阴极（灯丝）、栅极、屏极（板极）|源极、栅极、漏极|正极、负极、接地极
LK0415|场效应型半导体三极管的三个基本电极是：|C|||正极、负极、接地极|阴极（灯丝）、栅极、屏极（板极）|源极、栅极、漏极|发射极、基极、集电极
LK1158|下列哪一种元器件由三层半导体材料制作而成？|B|||三极电子管|双极型晶体管|五栅变频管|发电机
LK1160|通常如何从外表识别半导体二极管的负极？|C|||负极上通常标有字母“C”|负极上通常标有星号“*”|靠近负极的元件表面上通常印有环线标记|负极上通常标有“负极”字样
LK0724|三极电子管至少应有几个引出电极？|D|||2个|3个|5个|4个
LK0725|三极电子管的放大作用表现在：|C|||较小的阴极电流变化就可以引起较大的屏极电压的成比例变化|较小的栅极信号电流变化可以引起较大的屏极电流的成比例变化|较小的栅极信号电压变化可以引起较大的屏极电流的成比例变化|较小的栅极信号电流变化可以引起较大的屏极电压的成比例变化
LK0726|场效应半导体管的放大作用表现在：|B|||较小的源极信号电流变化可以引起较大的漏极电压的成比例变化|较小的栅极信号电压变化可以引起较大的漏极电流的成比例变化|较小的栅极信号电流变化可以引起较小的漏极电流的成比例变化|较小的栅极信号电流变化可以引起较大的漏极电流的成比例变化
LK0727|双极型半导体管的放大作用表现在：|A|||较小的基极信号电流变化可以引起较大的集电极电流的成比例变化|较小的基极信号电压变化可以引起较大的集电极电流的成比例变化|较小的基极信号电压变化可以引起较大的集电极电压的成比例变化|较小的发射极信号电流变化可以引起较大的集电极电流的成比例变化
LK0700|用一副臂长约10cm的小偶极天线串联一个半导体二极管和直流微安表，做一个简单的天线场强表。应选用硅二极管还是锗二极管，正确的考虑是：|A|||锗、硅二极管的起始导通电压分别为0.3和0.7V，应选用锗二极管使场强表比较灵敏|所有二极管都具有同样的单向导电特性，采用锗、硅二极管效果完全相同|硅二极管反向击穿电压比较高，应选用硅管使场强表延长使用寿命|电路过于简单，无论使用锗、硅二极管，都无法工作
LK0728|描述三极电子管放大能力的最常用参数、单位及符号是：|C|||互导（跨导）； 单位为“倍”；符号为“A”|电压放大倍数；没有单位量纲；符号为“k”|互导（跨导）； 单位为毫安/伏；符号为“gm”|电流放大倍数；没有单位量纲；符号为“β”
LK0729|描述场效应半导体三极管放大能力的最常用参数、单位及符号是：|A|||互导（跨导）；； 单位为毫安/伏；符号为“gm”|电压放大倍数；没有单位量纲；符号为“k”|互导（跨导）； 单位为“倍”；符号为“A”|电流放大倍数；没有单位量纲；符号为“β”
LK0730|描述双极型半导体三极管放大能力的最常用参数、单位及符号是：|D|||互导（跨导）； 单位为毫安/伏；符号为“gm”|互导（跨导）； 单位为“倍”；符号为“A”|电压放大倍数；没有单位量纲；符号为“k”|电流放大倍数；没有单位量纲；符号为“β”
LK0731|按输入阻抗由低到高排列为：|C|||结型场效应三极管、双极型半导体三极管、金属绝缘栅场效应三极管|金属绝缘栅场效应三极管、双极型半导体三极管、结型场效应三极管|双极型半导体三极管、结型场效应三极管、金属绝缘栅场效应三极管|双极型半导体三极管、金属绝缘栅场效应三极管、结型场效应三极管
LK0588|业余无线电收发信机所用的半导体器件经常会在型号或者使用说明中用一组字母加以描述，例如 SIP、DIP、SOT、SOP、SSOP、QFP等，它们用来说明：|B|||器件的工作频率范围|器件的封装形式|器件的输入输出电平范围|器件的工作温度范围
LK1172|集成电路是指：|B|||把多个电阻或电容元件堆积在一起|将一个电路的大量元器件集合于一个单晶片上所制成的器件|多极继电器|变压器
LK0699|有些无线电收发信机在外接13.8V直流电源插座后串联一个熔断器，并在电源线的设备端反向跨接一个大电流二极管作为保护。所利用的二极管的特性和动作原理为：|A|||二极管的单向导电特性；接反电源极性时造成很大短路电路，烧断熔丝，造成电源永久切断|二极管导电区的非线性；在电源过压时加大压降，起到稳压作用|大电流二极管的散热性能；帮助电路发散热量，防止设备过热|二极管导电区的非线性；在设备电流超限时加大压降，起到限流作用
LK0587|现代无线电电路大量应用表面装焊元器件（Surface Mounted Devices）。其规格参数0402、0603、0805、1206等是指：|D|||电感值（单位：微亨）|容量值（单位：微法）|电阻值（单位：千欧）|元器件的长和宽（以单位：毫米或0.1英寸）
LK0589|在业余收发信机的常见元器件中，标有耐压指标的是：|A|||电容|电阻|熔丝|电感
LK0590|在业余收发信机的常见元器件中，以额定耗散功率指标分类的是：|A|||电阻|熔丝|电容|电感
LK0591|在业余收发信机的常见元器件中，标有额定电流指标的是：|D|||电感|电阻|电容|熔丝
LK0640|电路图中，电解电容器所标注的电容量值的缺省单位是：|D|||毫法拉|微法拉|皮法拉|法拉
LK0641|电路图中，非电解电容器所标注的大于1的整数或小数电容量值的缺省单位是：|C|||微法拉|毫法拉|皮法拉|法拉
LK0642|在电路图中或元件上，非电解电容器的容量标注为3位数字时，读取容量的方法为：|A|||前两位表示容量基数，后一位表示基数后面加上几个0，单位为皮法拉|前一位表示容量基数，第二位表示基数后面加上几个0，第三位表示误差级别，单位为皮法拉|实际容量为该三位数字除以1000，单位为法拉|实际容量为该三位数字乘以1000，单位为皮法拉
LK0643|在电路图中或原件上，电阻的阻值标注为3位数字时，读阻值的方法为：|A|||前两位表示阻值基数，后一位表示基数后面加上几个0，单位为欧姆|前一位表示阻值基数，第二位表示基数后面加上几个0，第三位表示误差级别，单位为千欧姆|实际阻值为该三位数字除以100，单位欧姆|实际阻值为该三位数字乘以100，单位欧姆欧
LK0644|在电路图中或元件上，电阻的阻值标注为2或3位数字和一个字母（例如8R2、27K、1M5）时，读阻值的方法为：|B|||把所有数字挑出来连在一起乘以100，单位为欧姆|把字母当做小数点，和数字连在一起表示阻值基数，字母R、K或M，分别表示单位为欧姆、千欧姆或兆欧姆|字母前的数字表示阻值基数，字母后的数字表示误差级别，字母R、K或M，分别表示单位为欧姆、千欧姆或兆欧姆|把所有数字挑出来连在一起，再根据字母为R、K或M，分别取欧姆、千欧姆或兆欧姆为单位
LK0645|电路图中，非电解电容器所标注的小于1的小数电容量值的缺省单位是：|B|||法拉|微法拉|皮法拉|毫法拉
LK0666|无线电设备中的变压器铁芯一般都用矽钢片堆迭或采用不导电的磁性材料，而不像继电器那样采用整块铁芯。这是因为：|B|||整块铁芯容易漏电，不利用安全|防止交流电流在导电的铁芯内感应出涡流、造成发热损耗|整块铁芯容易产生机械松动|矽钢片和磁性材料比整块铁芯容易加工
LK0670|在电感线圈中加入适当磁性材料做成的磁芯可以减少电流通过时的损耗，是因为：|A|||加入磁芯后可用较短导线维持所需的电感量，减少导线电阻引起的发热损耗|磁芯可将原来损耗的能量反射回导线|磁芯比空气更容易散热，可减少线圈的发热损耗|加入磁性可改善导线趋肤效应引起局部电流密度增大而带来的发热损耗
LK0578|电阻的色环从靠近边缘的一个数起，分别为棕、橙、橙、黑，其阻值为：|A|||13千欧|4.7兆欧|250欧|3700欧
LK0579|电阻的色环从靠近边缘的一个数起，分别为黄、白、红、银，其阻值为：|D|||4.7兆欧|49千欧|390千欧|4900欧
LK0580|电阻的色环从靠近边缘的一个数起，分别为棕、橙、橙、黑、银，其阻值为：|A|||133欧|130千欧|13千欧|4.7兆欧
LK0581|电阻的色环分别依次为金、红、黑、灰、橙，其阻值为：|A|||38000欧|28千欧|2070欧|208千欧
LK0582|电阻的色环分别依次为金、棕、黑、白、黄，其阻值为：|B|||1090千欧|4900欧|109千欧|190千欧
LK0583|把一个电感值为100微亨的线圈跨接在电路上，不致严重妨碍原电路工作或造成安全危险的是：|B|||跨接在输出阻抗为600欧的音响信号线两端|跨接在HF收发信机天线插座两端|跨接在12伏蓄电池两端|跨接在220伏交流电源插座两端
LK0584|把一个电容量为1000微法的电容器跨接在电路上，不致严重妨碍原电路工作或造成安全危险的是：|A|||跨接在12伏蓄电池两端|跨接在220伏交流电源插座两端|跨接在HF收发信机天线插座两端|跨接在输出阻抗为600欧的音响信号线两端
LK1168|继电器的功能可以描述为：|A|||由电磁铁控制的开关|由电流控制的放大器|一个光学传感器|无线电转发设备
LK1152|一个充满电的镍镉电池的标称电压是多少？|B|||2.2伏|1.2伏|1.5伏|1.0伏
LK1145|在直流电路中，用来阻碍电流流动的元件是？|A|||电阻|电感|变压器|电压表
LK1148|哪一种电子元件由两个或多个使用绝缘材料分离开的片状导体组成？|D|||电位器|振荡器|电阻|电容
LK1150|哪一种电子元件用来接通或切断电路？|A|||开关|可变电阻|电感|齐纳二极管
LK1038|在很多无线电和电子电路的旁路电容滤波电路中，经常将一大容量电容器与一小容量电容器 并联，这样的作用是：|B|||为防止大电容干涸失效，采用小电容增大保险系数|低频率由大电容负责，频率升高时大电容的引线电感不可忽略，则由小电容主要负责，以达到宽频带滤波效果|利用两个电容器容量相加的办法得到精确的容量|增加电容器的总耐压指标
LK1147|电位器控制什么电学物理量？|D|||电感|电容|场强|电阻
LK1146|下列哪一个元件经常用来实现音量调节的功能？|A|||电位器|变压器|功率电阻|定值电阻
LK1171|下列哪一项和电感一起使用，可以制作一个谐振电路？|C|||齐纳二极管|电位器|电容|电阻
LK1141|能够以电场形式储存能量的元件是什么？|A|||电容|电感|压敏元件|电阻
LK1142|能够以磁场形式储存能量的元件是什么？|D|||电阻|电容|电磁铁|电感
LK1149|哪一种电子元件一般由线圈组成？|A|||电感|电容|二极管|开关
LK0632|一个电容器，在某一频率下测得容抗为若干欧姆。如果频率提高N倍，其容抗将：|B|||减少到原来的1/（2πN）|减少到原来的1/N|增大到原来的2πN倍|增大到原来的N倍
LK0633|一个电感线圈，在某一频率下测得感抗为若干欧姆。如果频率提高N倍，其感抗将：|A|||增大到原来的N倍|增大到原来的2πN倍|减少到原来的1/（2πN）|减少到原来的1/N
LK0634|一个电容器，在50Hz频率下实测得容抗为100欧姆。按容抗公式计算，在5MHz时容抗应为0.001欧姆，但实测到的阻抗明显偏大。这是因为：|A|||电容器引线在频率变高后带来不可忽略的感抗|仪器的频率特性欠佳|容抗计算公式在高频率下不适用|电容器介质损耗造成非线性失真
LK0635|一个电感线圈，在50Hz频率下实测得感抗为10欧姆。按感抗公式计算，在5MHz时感抗应为1兆欧，但实测到的阻抗明显偏小。这是因为：|B|||电感线圈导线损耗造成非线性失真|电感线圈的分布电容在频率变高后带来不可忽略的容抗|仪器的频率特性欠佳|感抗计算公式在高频率下不适用
LK0671|在电容、电感串联电路中，如果电容的容抗与电感的感抗大小相等，描述这一状态最适当的术语是：|A|||谐振|匹配|叠加|干涉
LK0672|由电感为L的线圈、容量为C的电容组成LC谐振电路，其谐振频率f为：（L、C和f的单位分别为微亨、微法拉和兆赫, “x＾m”表示“x的m次方”）|D|||f = 2π(LC)＾(1/2)|f = 1/((2πLC)＾2)|f = 2π(LC)＾(1/2)|f = 1/（2π(LC)＾(1/2)）
LK0673|L和C串联后，其总阻抗为：|D|||在谐振频率达到最大值|随频率增高而不断增大|随频率增高而不断减小|在谐振频率达到最小值
LK0674|L和C并联后，其总阻抗为：|D|||在谐振频率达到最小值|随频率增高而不断增大|随频率增高而不断减小|在谐振频率达到最大值
LK0697|构成振荡器的必备元素是：|D|||任意放大器、LC或晶体谐振电路|放大倍数大于1的放大器、负反馈电路|LC或晶体谐振电路、正反馈电路|放大倍数大于1的放大器、正反馈电路
LK0592|在业余收发信机电路中，经常用于隔直流或者给交流信号提供旁路的元件是：|A|||电容|电阻|半导体开关器件|电感
LK0593|在业余收发信机电路中，经常用谐振回路来筛选一定频率的信号。组成谐振回路的主要元器件是：|D|||电阻和电容的组合|电感和电阻的组合|半导体三极管和电阻的组合|电容和电感的组合
LK0648|在电容器两端施加一个正弦交流电压，则流过电容器的电流是正弦交流电流，该电流相位：|C|||与电压相差180度|落后于电压相位90度|超前于电压相位90度|与电压相位相同
LK0649|使一个正弦交流电流流过电容器，则电容器两端的电压是正弦交流电压，该电压相位：|B|||与电流相差180度|落后于电流相位90度|与电压相位相同|超前于电流相位90度
LK0650|在电容器两端施加一定幅度的正弦交流电压。流过电容器的电流幅度：|A|||与电压和电容量都成正比|与电压成正比，与电容量成反比|与电压和电容量都成反比|与电容量成正比，与电压成反比
LK0651|在线圈两端施加一个正弦交流电压，则流过线圈的电流是正弦交流电流，该电流相位：|B|||与电压相差180度|落后于电压相位90度|超前于电压相位90度|与电压相位相同
LK0652|使一个正弦交流电流流过线圈，则线圈两端的电压是正弦交流电压，该电压相位：|A|||超前于电流相位90度|与电流相位相同|与电流相差180度|落后于电流相位90度
LK0653|在线圈两端施加一定幅度的正弦交流电压。流过线圈的电流幅度：|A|||与电压成正比，与电感量成反比|与电压和电感量都成正比|与电感量成正比，与电压成反比|与电压和电感量都成反比
LK0497|附图中的电路元器件符号代表的是：|B|<img src='LK0497.jpg'/>||二极管|接地|天线|电阻
LK0498|附图中的电路元器件符号代表的是：|B|<img src='LK0498.jpg'/>||二极管|天线|电阻|接地
LK0499|附图中的电路元器件符号代表的是：|B|<img src='LK0499.jpg'/>||电容|熔断器|二极管|电阻
LK0500|附图中的电路元器件符号代表的是：|C|<img src='LK0500.jpg'/>||电阻|二极管|电容器|熔断器
LK0501|附图中的电路元器件符号代表的是：|A|<img src='LK0501.jpg'/>||电阻|电容器|压电晶体|熔断器
LK0502|附图中的电路元器件符号代表的是：|B|<img src='LK0502.jpg'/>||电阻|二极管|电容器|线圈
LK0503|附图中的电路元器件符号代表的是：|D|<img src='LK0503.jpg'/>||电容器|二极管|电阻|线圈
LK0504|附图中的电路元器件符号代表的是：|C|<img src='LK0504.jpg'/>||二极管|线圈|电池|电阻
LK0505|附图中的电路元器件符号代表的是：|A|<img src='LK0505.jpg'/>||压电晶体|电池|二极管|电阻
LK0506|附图中的电路元器件符号代表的是：|A|<img src='LK0506.jpg'/>||稳压二极管|压电晶体|电阻|发光二极管
LK0507|附图中的电路元器件符号代表的是：|A|<img src='LK0507.jpg'/>||发光二极管|压电晶体|稳压二极管|电阻
LK0508|附图中的电路元器件符号代表的是：|C|<img src='LK0508.jpg'/>||绝缘栅场效应半导体三极管|结型场效应半导体三极管|PNP双极型半导体三极管|NPN双极型半导体三极管
LK0509|附图中的电路元器件符号代表的是：|C|<img src='LK0509.jpg'/>||绝缘栅场效应半导体三极管|结型场效应半导体三极管|NPN双极型半导体三极管|PNP双极型半导体三极管
LK0510|附图中的电路元器件符号代表的是：|C|<img src='LK0510.jpg'/>||NPN双极型半导体三极管|PNP双极型半导体三极管|结型场效应半导体三极管|绝缘栅场效应半导体三极管
LK0511|附图中的电路元器件符号代表的是：|A|<img src='LK0511.jpg'/>||绝缘栅场效应半导体三极管|结型场效应半导体三极管|PNP双极型半导体三极管|NPN双极型半导体三极管
LK0594|下列电路具备的功能是：|A|<img src='LK0594.jpg'/>||低通滤波|高通滤波|带通滤波|过流保护
LK0595|下列电路具备的功能是：|A|<img src='LK0595.jpg'/>||低通滤波|过流保护|带通滤波|高通滤波
LK0596|下列电路具备的功能是：|A|<img src='LK0596.jpg'/>||低通滤波|带通滤波|高通滤波|过流保护
LK0597|下列电路具备的功能是：|A|<img src='LK0597.jpg'/>||低通滤波|高通滤波|带通滤波|过流保护
LK0598|下列电路具备的功能是：|C|<img src='LK0598.jpg'/>||带通滤波|过流保护|低通滤波|高通滤波
LK0599|下列电路具备的功能是：|B|<img src='LK0599.jpg'/>||低通滤波|高通滤波|带通滤波|过流保护
LK0600|下列电路具备的功能是：|B|<img src='LK0600.jpg'/>||带通滤波|高通滤波|低通滤波|过流保护
LK0601|下列电路具备的功能是：|A|<img src='LK0601.jpg'/>||高通滤波|带通滤波|过流保护|低通滤波
LK0602|下列电路具备的功能是：|D|<img src='LK0602.jpg'/>||带通滤波|低通滤波|过流保护|高通滤波
LK0603|下列电路具备的功能是：|A|<img src='LK0603.jpg'/>||高通滤波|低通滤波|过流保护|带通滤波
LK0604|下列电路具备的功能是：|D|<img src='LK0604.jpg'/>||低通滤波|过流保护|高通滤波|带通滤波
LK0605|下列电路是一个：|B|<img src='LK0605.jpg'/>||电容三点式振荡器|电感耦合式振荡器|RC反馈式振荡器|电感三点式振荡器
LK0606|下列电路是一个：|B|<img src='LK0606.jpg'/>||RC反馈式振荡器|电感三点式振荡器|电感反馈式振荡器|电容三点式振荡器
LK0607|下列电路是一个：|C|<img src='LK0607.jpg'/>||RC反馈式振荡器|电感反馈式振荡器|电容三点式振荡器|电感三点式振荡器
LK0608|下列电路是一个：|D|<img src='LK0608.jpg'/>||电容三点式振荡器|电感三点式振荡器|电感反馈式振荡器|RC反馈式振荡器
LK0609|下列电路是一个：|C|<img src='LK0609.jpg'/>||电感反馈式振荡器|电感三点式振荡器|电容三点式振荡器|RC反馈式振荡器
LK0610|下列电路是一个：|D|<img src='LK0610.jpg'/>||二极管桥式整流器|二极管环形调制器|二极管全波整流器|二极管半波整流器
LK0611|下列电路是一个：|A|<img src='LK0611.jpg'/>||二极管桥式整流器|二极管全波整流器|二极管半波整流器|二极管环形调制器
LK0612|下列电路是一个：|C|<img src='LK0612.jpg'/>||二极管半波整流器|二极管环形调制器|二极管全波整流器|二极管桥式整流器
LK0613|下列电路是一个：|A|<img src='LK0613.jpg'/>||二极管环形调制器|二极管桥式整流器|二极管半波整流器|二极管全波整流器
LK0734|图中的电路为：|A|<img src='LK0734.jpg'/>||共基极放大器|共集电极放大器|共发射极放大器|共栅极放大器
LK0735|图中的电路为：|A|<img src='LK0735.jpg'/>||共发射极放大器|共集电极放大器|共基极放大器|共源极放大器
LK0736|图中的电路为：|D|<img src='LK0736.jpg'/>||共漏极放大器|共基极放大器|共发射极放大器|共集电极放大器
LK0614|图示电路为业余无线电爱好者常用的简易场强表。各部件的作用分别为：|A|<img src='LK0614.jpg'/>||A-接收电波，C1、C2、L-谐振选频，D-检波，C3-旁路滤波，M-指示|A-整流，C1、C2-隔直流，L-放大，D-滤波，C3-谐振，M-指示|A-接收电波，C1、C2高频旁路，L-放大，D-开关，C3-耦合，M-指示|A-接收电波，C1、C2旁路滤波，L-升压，D-放大，C3-隔直流，M-指示
LK0615|将电阻R和电容C串联后突然接到直流电压U上，电容C两端的电压会：|B|||从U突然跳到0，然后再按指数规律逐渐增大到U|从0按指数规律逐渐增加到U|从0突然跳到U，然后再按指数规律逐渐减小到0|从U按指数规律逐渐减小到0
LK0616|将电阻R和电容C串联后突然接到直流电压U上，电容C两端的电压在经过时间常数T后大约会达到U的：|B|||6.28%|63%|99%|37%
LK0617|将电阻R和电容C串联后突然接到直流电压U上，电阻R两端的电压会：|B|||从U突然跳到0，然后再按直线规律逐渐减小到U|从0突然跳到U，然后再按指数规律逐渐减小到0|从U按直线规律逐渐减小到0|从0按指数规律逐渐增加到U
LK0618|将电阻R和电容C串联后突然接到直流电压U上，电阻R两端的电压在经过时间常数T后大约会达到U的：|A|||37%|63%|99%|6.28%
LK0619|将电阻R和电容C串联后突然接到直流电压U上，流过电阻R的电流会：|A|||从0突然跳到U/R，然后再按指数规律逐渐减小到0|从0突然跳到U/R并保持|从0按指数规律逐渐增加到U/R|从U/R突然跳到0并保持
LK0620|将电阻R和电容C串联后突然接到直流电压U上，流过电容C的电流会：|B|||从0按指数规律逐渐增加到U/R|从0突然跳到U/R，然后再按指数规律逐渐减小到0|从0突然跳到U/R并保持|从U/R突然跳到0并保持
LK0621|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，电容C两端的电压会：|A|||从U按指数规律逐渐减小到0|从0突然跳到U并保持|从0按指数规律逐渐增加到U|从U突然跳到0并保持
LK0622|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，电阻R两端的电压会：|C|||从0突然跳到U并保持|从U突然跳到0并保持|从U按指数规律逐渐减小到0|从0按指数规律逐渐增加到U
LK0623|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，流过电阻R的电流会：|B|||从0按指数规律逐渐增加到U/R|从U/R按指数规律逐渐减小到0|从0突然跳到U/R，然后再按指数规律逐渐减小到0|从U突然跳到0，然后再按指数规律逐渐增大到U/R
LK0624|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，流过电容C的电流会：|D|||从0突然跳到U/R并保持|从U突然跳到0，然后再按指数规律逐渐增大到U/R|从0按指数规律逐渐增加到U/R|从0突然跳到U/R，然后再按指数规律逐渐减小到0
LK0625|将电阻R和电感L串联后突然接到直流电压U上，电感L两端的电压会：|D|||从0按指数规律逐渐增加到U|从U按指数规律逐渐减小到0|从U突然跳到0并保持|从0突然跳到U，然后再按指数规律逐渐减小到0
LK0626|将电阻R和电感L串联后突然接到直流电压U上，电感L两端的电压在经过时间常数T后大约会达到U的：|C|||99%|6.28%|37%|63%
LK0627|将电阻R和电感L串联后突然接到直流电压U上，电阻R两端的电压在经过时间常数T后大约会达到U的：|A|||63%|37%|6.28%|99%
LK0628|将电阻R和电感L串联后突然接到直流电压U上，电阻R两端的电压会：|B|||从0突然跳到U，然后再按指数规律逐渐减小到0|从0按指数规律逐渐增加到U|从U突然跳到0并保持|从U按指数规律逐渐减小到0
LK0629|将电阻R和电感L串联后突然接到直流电压U上，流过电阻R的电流会：|C|||从0突然跳到U/R并保持U/R|从0突然跳到U/R，然后再按指数规律逐渐减小到0|从0按指数规律逐渐增加到U/R|从U/R按指数规律逐渐减小到0
LK0630|将电阻R和电感L串联后突然接到直流电压U上，流过电感L的电流会：|A|||从0按指数规律逐渐增加到U/R|从0突然跳到U/R并保持|从U/R按指数规律逐渐减小到0|从0突然跳到U/R，然后再按指数规律逐渐减小到0
LK0631|电阻R和电感L并联后接在电流为I的直流电路中。突然断开电路，电感L两端的电压会：|B|||保持在I*R|从I*R按指数规律逐渐减小到0|从0按指数规律逐渐增加到I*R|保持在0
LK0636|将继电器的线圈接在开关三极管的集电极电路中，用三极管控制继电器的通断。可能发生的现象是：|A|||三极管关断的瞬间集电极可能承受远高于电源的电压冲击|三极管导通的瞬间集电极可能承受远高于工作电流的电流冲击|三极管导通的瞬间集电极可能承受远高于电源的电压冲击|三极管关断的瞬间集电极可能承受远高于工作电流的电流冲击
LK0637|用开关器件控制继电器线圈的通断时，经常要在继电器线圈两端并联一个二极管或者电容，其作用是：|B|||减少通过开关器件的工作电流|吸收继电器线圈电感在电路关断瞬间感应出的反向电动势以保护开关器件|减少继电器的磨损|消除继电器接点通断时产生的火花干扰
LK0638|用一个电压为4.2伏的低电压电池和一堆无源电子元件做电路实验，但连接电路时感觉手不慎被高电压击了一下。可能产生这个高电压的元件是：|A|||电源变压器的绕组|大电流高反压二极管|额定功率为50瓦的大电阻|电解电容器
LK0639|用继电器控制直流负载时，有时在继电器接点线圈两端并联一个电容，其作用是：|A|||消除继电器接点通断时产生的火花干扰|吸收继电器线圈电感在电路关断瞬间感应出的反向电动势以保护开关器件|减少通过开关器件的工作电流|减少继电器的磨损
LK0675|“Q值”是经常被用来描述谐振回路或者谐振天线电路的一个电气参数。它表示的是：|B|||谐振回路体积或者天线尺寸与波长的比例。体积或尺寸越紧凑，Q值越高|谐振回路中信号的能量损耗情况。损耗越小，Q值越高|谐振回路或者天线所能正常工作的最高频率。工作频率上限越高， Q值越高|谐振回路或者天线所耐受的最大功率。耐受功率越大，Q值越高
LK0676|根据谐振回路或者谐振天线电路Q值的高低可以做出如下判断：|D|||Q值越高，谐振曲线越平坦，选择性越不明显，通带宽度越宽|Q值越高，回路或天线的工作频率越高|Q值越高，回路或天线的工作状态受频率变化的影响越小|Q值越高，谐振曲线越尖锐，选择性越好，通带宽度越窄
LK0677|谐振回路的通带宽度BW是指：|D|||回路两端电压信号幅度从中心频率衰减95%时上、下限频率的间距|回路两端电压信号幅度从中心频率衰减80%时上、下限频率的间距|回路两端电压信号幅度从中心频率衰减30%时上、下限频率的间距|回路两端电压信号幅度从中心频率衰减3dB时上、下限频率的间距
LK0678|滤波器的“截止频率”是指：|A|||输出频率特性曲线从通带的0dB变化到-3dB的频率|低于该频率的信号将被滤波器完全切除|高于该频率的信号将会在滤波器中发生非线性失真|高于该频率的信号将被滤波器完全切除
LK0679|滤波器的“3dB带宽”是指：|D|||滤波器维持3dB增益的频率比范围宽度|输出信号相对于输入信号衰减3dB以上（含3dB）的频率范围宽度|输出信号相对于输入信号衰减3dB以下（含3dB）的频率范围宽度|输出频率特性曲线从通带的0dB变化到-3dB的频率之间的宽度
LK0680|滤波器有一个称为“通带波动”的参数，是指：|B|||滤波器因元器件不稳定等随机原因使输出信号幅度发生上下波动的现象|通带范围内衰减因频率不同的变化幅度|等幅信号通过滤波器时幅度发生抖动的现象|滤波器频率特性在整个频谱范围内的变化趋势
LK1014|在下列种类的谐振回路中，通频带最窄的是：|D|||松耦合低Q同频双调谐回路|松耦合高Q参差调谐回路|紧耦合高Q同频双调谐回路|松耦合的高Q单调谐或同频双调谐回路
LK0687|用SSB接收机的天线引线靠近一个晶体管LC振荡器电路板，接收其信号。振荡器电路接通电源后，发现收到的信号音调会从低到高或者从高到低变化。这主要因为：|A|||元器件通电发热，引起相关LC参数变化，造成谐振频率漂移|接收机的声音能量反馈到电路板引起|半导体晶体管处于老化过程|随着射频能量泄露，电路的输出功率下降
LK0688|在无线电电路中常用于产生基准频率的元件中，按频率稳定度由低到高的排列为：|A|||RC定时电路，LC回路，陶瓷谐振器，石英声表面波元件，石英晶体谐振器|RC定时电路，LC回路，石英声表面波元件，石英晶体谐振器，陶瓷谐振器|RC定时电路，陶瓷谐振器，LC回路，石英晶体谐振器，石英声表面波元件|LC回路，RC定时电路，陶瓷谐振器，石英声表面波元件，石英晶体谐振器
LK0780|采用锁相环频率合成器的收发信机会在信号中带有附加的相位噪声，主要原因是：|A|||从检测到本振频率漂移并反馈纠正需要捕捉时间，该延迟造成本振信号相位抖动|锁相环频率合成器电路复杂，大量元器件的热噪声叠加成相位噪声|频率合成器的振荡器产生非理想正弦波，带有噪声频率分量|频率合成器的数字电路中在信号跳变时产生谐波，造成噪声
LK0781|很多现代业余无线电收发信机的本机振荡电路采用了直接数字频率合成（DDS）方式。它的主要特点是：|D|||采用同样的频率源振荡器时频率稳定度优于锁相环频率合成方式|与锁相环频率合成方式相比，可以使用速度较低的数字元器件|直接产生纯净的正弦波信号，不需要采用任何滤波器|电路结构简洁，无锁相捕捉范围限制，不产生相位噪声，跳换频率快
LK0763|放大器的负反馈是指这样的电路：|B|||将放大器输出信号的一部分回输到放大器的输入端，起到加强输入信号的作用|将放大器输出信号的一部分回输到放大器的输入端，起到抵消输入信号的作用|将放大器输入信号的一部分直通到放大器的输出端，起到抵消输出信号的作用|将放大器输入信号的一部分直通到放大器的输出端，起到加强输出信号的作用
LK0764|无线电设备的放大器中大量使用了负反馈技术。与没有反馈的相比，负反馈放大器的特点是：|D|||增益增大，但失真会有所增加|放大倍数增大，输出信号含有的新频率分量增多|输出信号幅度加大，而需要的输入信号幅度减小|失真小，工作稳定，但增益会有所减小
LK1016|电路分析经常用到理想运算放大器的概念。理想运算放大器是指：|C|||没有电源消耗的放大器|内部噪声等于零的放大器|开环放大倍数无穷大的放大器|输出电压幅度没有限制的放大器
LK0732|小信号放大器是指：|D|||输入信号电压幅度始终小于10毫伏的放大器|输出信号电压幅度始终小于10伏的放大器|增益不超过30dB的放大器|工作点始终处于线性工作区的放大器
LK0733|大信号放大器是指：|A|||工作点可以超出线性工作区的放大器|输出信号电压最大幅度大于10伏的放大器|增益超过30dB的放大器|输入信号电压最大幅度大于10毫伏的放大器
