70|30b56499b1fb|在HF傳播，如果LUF超越MUF時會發生什麼事?|C|||加強路徑上HF通訊|增強路徑上所有的HF頻率的傳播|沒有任何的HF無線電頻率可以支撐正常路徑的天波通訊|在路徑上的重覆跳躍傳播更為尋常
71|199b791c2c68|甚麼因素會影響MUF?|A|||以上皆是|路徑的距離及位置|太陽輻射及電離層擾動|每日時間及季節
72|ba1c26fc7237|哪一層的電離層離地球表面最近?|B|||F1層|D層|E層|F2層
73|f7178cd49a0a|哪裡是電離層在地球上的最高點?|B|||太陽昇起時|太陽在正上方時|太陽剛落日時|太陽在地球另一邊時
74|0870fa8d50a0|為什麼F2是負責長距離無線電電波傳播的主要區塊?|C|||以上皆是|因為它是密度最高的電離層|因為它是最高的電離層|因為它不像其他電離層那麼會吸收無線電電波
75|4879e476002e|臨界角這個術語使用在無線電傳播中的意義為何?|A|||在特定電離層狀況下，能回彈無線電波到地球的最高發射角度|在特定電離層狀況下，能回彈無線電波到地球的最低發射角度|遠距站臺的長途徑方位|遠距站臺的短途徑方位
76|ad30159c4b22|為何在日間40公尺、80公尺及160公尺頻段的長距離通訊較困難?|D|||F層在日間把這些頻段的訊號都吸收了|F層在日間比較不穩定|E層在日間比較不穩定|D層在日間把這些頻段的訊號都吸收了
77|351e35b19753|HF散射訊號的特性為何?|D|||在訊號強度上會有大幅度的搖擺|有較高的清晰度|以上皆是|有顫抖的聲音
78|a94614acaa82|什麼造成HF散射訊號聽起來失真?|C|||沒有E層|地波吸收大部分的訊號|能量經由許多不同的無線電波途徑，散射於彈跳區中|有關的電離層不穩定
79|c7ee46990824|為什麼HF的散射訊號在彈跳區會變弱?|C|||透過F層內的管道傳播，它吸收大部分的能量|透過地波傳播，地波吸收大部分的能量|僅有一小部分的訊號能量散射於彈跳區|地磁層不是一個好的反射體，它會將訊號散射掉
80|4a66805f8b5f|甚麼類型的無線電波傳播，使得偵測訊號的距離，對地波太遠，但對天波又太近?|D|||E層的零星彈跳|短路徑彈跳|法拉第旋轉|散射
81|e4bc3c824334|下列何者顯示聽到的HF頻段的訊號可能是從電離層的散射傳播接收?|D|||在瞬間的電離層擾動通訊|在太陽黑子旺盛期通訊|訊號是在低於最大可用頻率之下聽到的|訊號是在高於最大可用頻率之上聽到的
82|c4dc1a8ba2b9|日間通訊時，何種類型天線在40公尺的彈跳通訊最為有效|D|||左向圓極化天線|垂直天線|右向圓極化天線|離地約1/8到1/4波長的水平偶極天線
83|92494db22b0f|電離層中的哪一層在日間最會吸收10百萬赫以下頻率的長彈跳信號?|C|||F2|E|D|F1
84|201be4e81a54|甚麼是近垂直入射天波(NVIS)傳播?|A|||使用高仰角的短距離MF或HF|在日落及日出時使用長路徑HF傳播|傳播頻率接近LUF的雙彈跳|傳播頻率接近MUF
85|f2a17484a2ae|在許多高頻收發機上的“陷波濾波器”的目的是什麼？|B|||限制發射機的語音頻寬|減少接收機通帶載波的干擾|消除來自脈衝雜訊源的接收機干擾|在擁擠的頻帶上增強特定頻率的接收
86|ace4808f8b59|在典型的高頻收發機上接收CW信號時，選擇反向邊帶的優點是什麼？|C|||脈衝雜訊的干擾將被消除|給定的信號通帶內可容納更多的電臺|有可能減少或消除其他信號的干擾|可以防止意外的帶外操作
87|4a3c7e73e678|在異頻模式下操作收發機通常意味著什麼？|C|||收音機正運行在一半的功率|收發機使用外部電源運行|收發機設定不同的發送和接收頻率|發射機發射SSB信號，而不是DSB操作
88|23594cfd8587|在真空管射頻功率放大器的屏極電流表上，什麼代表正確的屏極調諧控制調整？|C|||緩慢而有節奏的振盪|明顯的峰值|明顯的下降|不會有變化
89|972c404d2284|在RF功率放大器使用自動位準控制（ALC）的理由是什麼？|B|||平衡發射機的音頻響應|減少因過度驅動造成的失真|提高整體效率|減少諧波輻射
90|528973b44e16|通常使用什麼設備來將發射機輸出阻抗與不等於50歐姆的阻抗匹配？|B|||Q倍增器|天線耦合器或天線調諧器|平衡調變器|SWR橋
91|52e5e75a9018|什麼情況會導致RF固態功率放大器的永久損壞？|B|||將輸入信號接地|驅動功率過大|低輸入SWR|驅動功率不足
92|0af77b148883|真空管RF功率放大器的負載或耦合控制的正確調整是什麼？|D|||不超過最大允許柵極電流的最小屏極電流|最小化柵極電流時最大屏極電壓|天線上的最小駐波比|不超過最大允許屏極電流的最大功率輸出
93|5f9d8df02352|為什麼在發射機鍵控電路中，有時含括時間延遲電路？|D|||防止電臺相互干擾|為了讓警報信號有時間發送到其他電臺|允許發射機電源供應器能正常充電|在RF允許輸出之前，有足夠的時間正確完成發送/接收切換操作
94|61d5d93fe0bb|電子鍵的目的是什麼？|A|||為CW操作自動產生點和劃線|自動發送/接收切換|用於PSK和RTTY操作的電腦介面|VOX操作
95|2d4bbed9fb7e|以下那一個是用於接收機上的IF移位控制？|A|||避免與接收頻率非常接近的電臺干擾|調諧頻率略有偏差的電臺，而不改變發射頻率|允許收聽不同的發射中頻率|快速改變頻率
96|54a7d2543694|以下那一個是收發機的雙VFO功能的常見用法？|C|||允許一次發送兩個頻率|允許全雙工操作，即同時發送和接收|允許監聽兩個不同的頻率|簡化電腦界面
97|b2be38222dbb|許多高頻收發機上使用衰減器功能的理由為何？|D|||減慢接收到的CW信號以便抄收|從電池操作時，降低功耗|驅動線性放大器時，降低發射機功率|減少由於強大的輸入信號造成的信號過載
98|a6ace745aaa3|當用無線電傳輸AFSK信號使用單邊帶模式時，如果收發機的自動位準控制(ALC)系統設定不正確，可能會發生什麼情況？|D|||使用數位模式時，ALC活動頻繁會導致發射機過熱|以上皆是|ALC將反轉AFSK模式的調變|ALC不正確的操作會造成信號失真並可能導致混附發射
99|23c061af9480|什麼測試設備包含水平和垂直通道放大器？|C|||歐姆表|信號產生器|示波器|電流表
100|2e8a96c922df|示波器和數位電壓表相比有什麼優點？|B|||示波器使用較少的功率|可以測量複雜的波形|複雜的阻抗可以很容易地測量|輸入阻抗要低得多
101|616819ddf852|在檢查CW發射機的鍵控波形時，以下那個是最好的儀器？|C|||波長表|側音監視器|示波器|場強計
102|56882bdada7f|檢查發送信號的RF包絡(envelope)圖時，什麼信號源連接到示波器的垂直輸入端？|B|||外部射頻振盪器|衰減的發射機射頻輸出|發射機的本地振盪器|發射機平衡混頻器輸出
103|b4aa192c50dc|為什麼電壓表需要高輸入阻抗？|C|||減少電表的電池消耗|改善頻率響應|減少被測電路的負載|提高讀數的分辨率
104|469aec77ae48|數位電壓表與類比電壓表相比有什麼優點？|B|||更適合測量計算機電路|大多數用途的精準度更高|更適合射頻測量|反應更快
105|bf37e782fc57|什麼信號被用來進行雙音測試？|C|||相位差90度的兩個相同頻率的音頻信號|兩個掃頻音|兩個非諧波相關的音頻信號|兩個音頻幅度相等的方波信號
106|dcca00d9bb82|在進行天線和發射機調整時，下列那些儀器可用於監測相關RF輸出？|D|||天線雜訊橋|萬用表|Q表|場強計
107|d0cfb9e094b3|以下那一項可以用場強計確定？|D|||發射機的相位失真的出現次數和量|天線的輻射電阻|發射機的振幅失真的出現次數和量|天線的輻射方向圖
108|558973db7147|以下那一項可以用定向功率表來確定？|A|||駐波比|無線電波傳播|射頻干擾|天線前後比
109|c510b0938cc5|當用於SWR測量時，以下那項必須連接到天線分析儀？|C|||接收機|發射機|天線和饋線|以上皆是
110|f4a56fafd76a|使用天線分析儀在天線系統上進行測量時，會遇到什麼問題？|A|||來自鄰近發射機的強信號會影響測量的準確性|將分析儀連接到天線可以使其吸收諧波|如果嘗試在業餘頻帶外進行測量，分析儀可能會損壞|如果分析儀操作在高SWR狀態，可能會造成儀器的永久性損壞
111|049b52269750|天線分析儀除了測量天線系統的駐波比以外，還有什麼用途？|B|||測量天線的前後比|確定未知或未標記的同軸電纜的阻抗|測量電力變壓器的匝數比|確定定向天線的增益
112|76fe13f1363a|使用具有類比讀數的儀器可能優於具有數位讀數的儀器的情況是什麼？|B|||在測試邏輯電路時|在調整調諧電路時|在測量振盪器的頻率時|當需要高精度時
113|4f2d6f3aff8f|雙音測試可分析什麼類型的發射機性能？|A|||線性|對SSB載波和不想要邊帶的抑制百分比|調頻的百分比|載波相移的百分比
114|c981545da917|在現代收發機中使用語音處理器的目的是什麼？|B|||防止聲音信號失真|在惡劣條件下增加傳輸語音信號的清晰度|增加發射機的低音響應以獲得更自然的SSB信號|降低高頻語音輸出以防止帶外操作
115|b2a90f173c28|以下那項描述了語音處理器如何影響傳輸的單邊帶語音信號？|B|||減少內調失真|增加平均功率|減少了諧波失真|增加峰值功率
116|20a1dfad7a41|以下那項可能是不正確調整語音處理器的結果？|D|||邊帶雜訊(splatter)|過多的背景音|失真的聲音|以上皆是
117|63b3259da66b|S表是量什麼？|A|||接收的信號強度|傳導|發射機功率輸出|阻抗
118|03b7265e32ed|在經過適當校準的S表，在接收機上讀到超過S9達20 dB的信號與讀到S9的信號相比如何？|A|||強度高100倍|強度高20倍|強度低20倍|強度低10倍
119|c72cc183aa60|S表在那裡？|A|||在接收機中|在SWR橋|在發射機|在電導橋
120|522be6f6e94d|發射機的功率輸出必須提高多少，以將遠端接收機上的S表讀數從S8更改為S9？|D|||大約8倍|大約1.5倍|大約2倍|大約4倍
121|e1282016569a|當顯示的載波頻率為7.178百萬赫時，3 千赫 LSB信號佔用了什麼頻率範圍？|C|||7.1765至7.1795 百萬赫|7.178至7.181 百萬赫|7.175至7.178 百萬赫|7.178至7.184 百萬赫
122|a6d9b4462344|顯示的載波頻率為14.347百萬赫時，3 千赫 USB信號佔用了什麼頻率範圍|C|||14.344至14.347 百萬赫|14.3455至14.3485 百萬赫|14.347至14.350 百萬赫|14.347至14.647 百萬赫
123|ac533ec693ae|在使用3 千赫寬LSB時，您顯示的載波頻率應該與40公尺二等業餘電話段的下邊緣有多接近？|C|||在該段的邊緣以下至少3 千赫|在該段的邊緣以上至少1 千赫|在該段的邊緣以上至少3 千赫|您顯示的載波頻率可以設置在該段的邊緣
124|b827e9210985|當使用3 千赫寬的USB時，您顯示的載波頻率應該與20公尺二等業餘|B|||在該頻段邊緣以上至少3 千赫|在該頻段邊緣以下至少3 千赫|您顯示的載波頻率可以設置在該頻段的邊緣|在該頻段的邊緣以下至少1 千赫
125|59f8b5ce7a7f|移動天線上的電容帽(capacitance hat)的目的是什麼？|A|||電氣上延長實體短天線|允許遠端調整|增加鞭狀天線的功率處理能力|允許自動換頻段
126|56f975f40ddb|HF移動天線上的電暈球(corona ball)的目的是什麼？|A|||減少天線頂端的高壓放電|增加天線的“Q"值|天線撞擊到物體時，減少損壞的可能性|縮小天線的工作頻寬
127|1a2fdd4faa2b|以下那種直接熔斷電源連接方式最適合100瓦高頻移動設備設置？|A|||使用粗的導線的電池|使用粗的導線的交流發電機或發電機|使用電阻絲連接的交流發電機或發電機|用電阻絲連接的電池
128|acbcc0b249d3|為什麼最好不要從車輛輔助電源插座上為100瓦高頻收發機提供直流電源？|A|||插座的接線對收發機的電流需求可能不足|插座的直流極性與現代高頻收發機的極性相反|從插座中輸出50瓦以上可能會導致引擎過熱|插座沒有連接RF屏蔽電源線
129|d965866bb8de|以下那項限制了在80公尺頻段工作的HF移動收發機的有效性？|B|||到收發機的直流電源線的導線規格|天線系統|NCC規則限制80公尺頻段的移動輸出功率|“破碎”信號變化
130|a29196c44006|使用縮短的移動天線而不是全尺寸天線的缺點是什麼？|D|||短天線只能接收圓極化信號|短天線更可能導致發射信號失真|諧波輻射可能增加|工作頻寬可能非常有限
131|85623516f4c8|陽光直接變成電的過程的名稱是什麼？|B|||光子發射|光伏轉換|光合作用|光子分解
132|f5f3a35b46d8|全光照矽光伏電池的開路電壓是多少？|D|||直流1.38 伏特|直流0.2 伏特|直流0.02 伏特|直流0.5 伏特
133|f31ecce93091|在太陽能面板和由該面板充電的蓄電池之間連接串聯二極體的原因是什麼？|A|||二極體防止在低照度或不照明時，電池通過面板自行放電|二極體用於調節充電電壓以防過充|二極體限制來自面板電流的安全值|二極體大大提高了高照度時的效率
134|c7ee7f15124e|以下那一項是使用風力作為緊急電臺的主要電源的缺點？|B|||此類系統的電壓和電流額定值與業餘設備不兼容|風力不足時，需要大容量儲能系統供電|從機械能到電能的轉換效率不到2％|以上皆是
1|fd7d8b99acfe|以下那一項是數位信號處理器的功能？|C|||提供足夠的接地|增加天線頻寬|消除接收信號中的雜訊|增加天線增益
2|784555b636c2|與類比濾波器相比，以下那一項是接收機數位處理器(DSP)中頻濾波器的優點？|D|||在VHF頻率，DSP濾波器更有效|需要更少的數位零件|大量減少混附諧波|可以產生大範圍的濾波器頻寬和形狀
3|1dd040cfd400|什麼是阻抗？|B|||電阻的倒數|AC電路中對抗電流的流動|電容器儲存的電荷|二個相似電場之間的排斥力
4|8e81a6fcd49e|什麼是電抗？|D|||對抗電阻產生的直流電流|AC電路中理想電阻的特性|電感器失去能量時，在開關接觸點產生的巨大火花|對抗電容或電感產生的交流電流
5|2ce75502c44c|何者對抗電感器產生的交流電流？|C|||電導|導納|電抗|磁抗
6|b24429fab3af|何者對抗電容器產生的交流電流？|A|||電抗|電導|導納|磁抗
7|1b7f04c78d77|電感器對交流電會產生何種反應？|A|||外加交流電的頻率增加時，電抗增加|外加交流電的振幅增加時，電抗減少|外加交流電的頻率增加時，電抗減少|外加交流電的振幅增加時，電抗增加
8|91290372b8f5|電容器對交流電會產生何種反應？|A|||外加交流電的頻率增加時，電抗減少|外加交流電的振幅增加時，電抗減少|外加交流電的振幅增加時，電抗增加|外加交流電的頻率增加時，電抗增加
9|bac235f68dab|假設電氣負載與電源的輸出阻抗為電阻性，當電氣負載的阻抗與電源的輸出阻抗相等時會怎樣？|A|||電源傳送至負載的功率為極大值|電路無電流通過|電氣負載為短路|電源傳送至負載的功率為極小值
10|61a8c8366e54|為何阻抗匹配很重要？|D|||電源傳送到負載的功率為極小值|可以確保電路的電阻比電抗小|可以確保電路內電阻與電抗相等|電源傳送到負載的功率為極大值
11|7ddaddf4755f|測量電抗的單位是什麼|D|||安培|法拉|西門子|歐姆
12|0360e66e67cd|測量阻抗的單位是什麼？|C|||瓦特|伏特|歐姆|安培
13|b3d1468bebde|下列那一個描述二個AC交流電路間的阻抗匹配方法？|A|||二個電路間插入LC網路|減少第一級電路的電功率輸出|增加第一級電路的電功率輸出|二個電路間插入循環電路
14|fe8c9a44833a|使用阻抗匹配變壓器的理由為何？|D|||減少電源供應器漣波|極小化發射機輸出功率|極小化輻射電阻|極大化功率傳輸
15|d54b2a85180c|以下何種裝置可以用於射頻阻抗匹配？|D|||pi網路|某個長度的傳輸線|變壓器|以上皆是
16|9ac2d78643a0|電功率增加或減少二倍代表多少分貝的改變？|C|||大約12分貝|大約2分貝|大約3分貝|大約6分貝
17|19bf796e238e|純電阻並聯電路的總電流與個別分支電流有什麼關係？|C|||更多並聯分支加入電路會使總電流減小|總電流等於各分支電壓降的倒數的加總|總電流等於各個分支電流的加總|總電流與分支電流的平均值相等
18|3c79bb7985fc|當直流400伏特的電源加於800歐姆負載時，所使用的電功率為幾瓦特？|D|||0.5 瓦特|3200 瓦特|400 瓦特|200 瓦特
19|fb63dcb6cdcd|當直流12伏特的電燈泡流過0.2安培的電流，所使用的電功率為幾瓦特？|D|||24 瓦特|6 瓦特|60 瓦特|2.4 瓦特
20|c6ed1a587b64|當7.0毫安培電流流過1.25千歐姆電阻時，所消耗的電功率為幾瓦特？|C|||大約61 瓦特|大約11 瓦特|大約61 毫瓦特|大約11 毫瓦特
21|94cc177fb901|當示波器在連接到發射機的發射輸出的50歐姆假負載測量到200伏特峰至峰值時，則其峰值波封功率（PEP）為何？|B|||353.5 瓦特|100 瓦特|400 瓦特|1.4 瓦特
22|05c5005b863f|交流信號的什麼值會與直流電壓加在電阻器消耗相同的電功率？|C|||均方根值的倒數|峰值（peak value）|均方根值（RMS）|峰至峰值（peak-to-peak）
23|920d6ac2091f|峰值是17伏特的正弦波，其均方根值（RMS）是多少伏特？|C|||8.5 伏特|34 伏特|12 伏特|24 伏特
24|9bbd6130e5f0|當傳輸線損失1分貝時，其功率損失百分比為何？|A|||20.5％|25.9％|12.2％|10.9％
25|1a390d53466c|未調變載波的峰值波封功率（PEP）與平均功率的比值為何？|C|||2.00|0.707|1.00|1.414
26|d1bda3f663ef|當50歐姆假負載消耗1,200瓦特時，其均方根（RMS）電壓為何？|D|||173 伏特|692 伏特|346 伏特|245 伏特
27|b9361ccf7ae8|接到發射機輸出的瓦特表顯示平均功率為1,060瓦特，則未調變載波的峰值波封功率（PEP）為何？|B|||530 瓦特|1,060 瓦特|1,500 瓦特|2,120 瓦特
28|af871f28e12f|當示波器在連接到發射機的發射輸出的50歐姆假負載測量到500伏特峰至峰值時，則其峰值波封功率（PEP）為何？|C|||5,000 瓦特|8.75 瓦特|625 瓦特|2,500 瓦特
29|2df6e5f3bbfc|當交流電壓源接上變壓器的初級繞線後，什麼原因造成次級繞線產生電壓？|C|||電容耦合|位移電流耦合|互感|互容
30|7683347c0a42|將4：1降壓變壓器的初級與次級繞線反接會發生什麼？|C|||須在次級繞線加上並聯電阻以防過載|須在初級繞線加上串聯電阻以防過載|次級繞線的電壓變成初級繞線的4倍|因為是單向性裝置，變壓器將無法工作
31|8c5f8ac2a6af|現有的電阻器加上什麼元件可以增加電阻？|D|||並聯電阻器|並聯電容器|串聯電容器|串聯電阻器
32|d99f5990ab48|將三個100歐姆電阻器並聯後的總電阻為何？|D|||0.30 歐姆|300 歐姆|0.33 歐姆|33 歐姆
33|0e89c4d2f7d7|三個相同的電阻器串聯，其總電阻為450歐姆，則每個電阻是多少？|C|||1,500 歐姆|90 歐姆|150 歐姆|175 歐姆
34|a53d01ab04b1|將變壓器2,250圈的初級繞線接上交流120伏特，則其500圈次級繞線的均方根（RMS）電壓為何？|D|||540 伏特|2,370 伏特|5.9 伏特|26.7 伏特
35|193961f34978|音訊放大器的輸出阻抗600歐姆，要接上4歐姆阻抗的揚聲器，則其匹配變壓器的繞線圈數比為何？|B|||150比1|12.2比1|24.4比1|300比1
36|68752123eade|將二個5.0nF（奈法拉）與一個750pF（皮法拉）電容器並聯，則其等效|C|||1,733 pF（皮法拉）|3,583 pF（皮法拉）|10.750 nF（奈法拉）|576.9 nF（奈法拉）
37|08f87be92e3d|將三個100μF（微法拉）電容器串聯的等效電容為何？|D|||0.30 μF（微法拉）|0.33 μF（微法拉）|300 μF（微法拉）|33.3 μF（微法拉）
38|4ed4065ea956|將三個10mH（毫亨利）電感器並聯的等效電感為何？|B|||3.3 H（亨利）|3.3 mH（毫亨利）|30 mH（毫亨利）|0.30 H（亨利）
39|2f18998b5ba7|將一個20mH（毫亨利）串聯一個50mH電感器，則其等效電感為何？|B|||0.07 mH（毫亨利）|70 mH（毫亨利）|14.3 mH（毫亨利）|1000 mH（毫亨利）
40|263081163268|將一個20μF（微法拉）串聯一個50μF（微法拉）電容器，則其等效電容為何？|A|||14.3 μF（微法拉）|1000 μF（微法拉）|0.07 μF（微法拉）|70 μF（微法拉）
41|b027c7ede55a|電容器加上什麼元件可以增加電容值？|D|||串聯一個電容器|串聯一個電阻器|串聯一個電感器|並聯一個電容器
42|ff0f04ee2f28|電感器加上什麼元件可以增加電感值？|A|||串聯一個電感器|串聯一個電容器|並聯一個電阻器|並聯一個電感器
43|ddbd903695f1|並聯一個10歐姆、一個20歐姆、一個50歐姆電阻器，則其總電阻為何？|D|||80 歐姆|1,000 歐姆|0.17 歐姆|5.9 歐姆
44|cdb3061fe059|為什麼昇壓變壓器的初級繞線線徑比次級繞線線徑還要粗？|C|||確保初級與次級繞線的體積相等|增加初級與次級繞線的耦合|容納初級繞線較大的電流|防止初級繞線電阻性損失所造成的寄生振盪
45|f05762db612f|一個22,000pF（皮法拉）電容器的電容等於多少nF（奈法拉）？|B|||0.22 nF（奈法拉）|22 nF（奈法拉）|2200 nF（奈法拉）|2.2 nF（奈法拉）
46|5765042ebd1c|一個4,700 nF（奈法拉）電容器的電容等於多少μF（微法拉）？|D|||4700 μF（微法拉）|47 μF（微法拉）|0.47 μF（微法拉）|4.7 μF（微法拉）
47|72b046269bc3|標準12伏特鉛酸電池要有最長壽命，其最低放電電壓為何？|B|||6 伏特|10.5 伏特|12 伏特|8.5 伏特
48|ccd166f95225|鎳鎘（Ni-Cd）電池的低內電阻有何優點？|D|||壽命長|充電快速|電壓高|放電電流高
49|856d5c92f53c|鍺（Ge）二極體的接面臨界電壓大約多少？|D|||0.7 伏特|0.1 伏特|1.0 伏特|0.3 伏特
50|0805ebabfdbb|碳鋅一次電池何時可以充電？|D|||充電過程中保持溫暖即可|電壓未低於1伏特時可以充電|使用恆流充電器|不可充電
51|e745ef263c1f|傳統的矽二極體的接面臨界電壓大約多少？|C|||0.1 伏特|0.3 伏特|0.7 伏特|1.0 伏特
52|f2ee563d017d|在射頻開關電路中使用蕭特基（Schottky）二極體，與標準矽二極體比有何優點？|B|||電感低|電容低|潰崩電壓較高|開關時間較長
53|c1cce3df7b29|在邏輯電路用做開關的雙極（Bipolar）電晶體的工作點為何？|A|||飽和區與截止區|電流的峰點與谷點|增強與匱乏模式|動作區（介於截止區與飽和區之間）
54|14feab7cb755|有些高功率電晶體的外殼為何須與接地點絕緣？|B|||增加電晶體的貝他（beta）值|避免集極或汲極與接地點短路|減少雜散電容|改善散熱容量
55|56637e5617a0|如何描述金氧場效電晶體（MOSFET）的結構？|D|||源極由金屬沈積於矽晶上形成|源極與汲極由薄絕緣層隔開|閘極由反向偏壓接面形成|閘極與通道由薄絕緣層隔開
56|8f4473c60c06|三極真空管的陰極與屏極之間的電子流由什麼元件控制？|B|||加熱器|控制柵|觸發電極|屏柵
57|f9f18189ce4d|以下哪種固態元件的一般操作特性最像真空管？|B|||隧道二極體|場效電晶體|變阻體|雙極（bipolar）電晶體
58|75c9a887eb28|真空管屏極及柵極的主要目的為何？|B|||增加效率|減少柵極屏極間的電容|增加控制柵極電阻|減少屏極電阻
59|c6664463ca7d|為何施加於極性電容器的電壓極性很重要？|B|||反向電壓可能損毀電解電容器的電介質層|以上皆是|錯誤的極性可能導致電容器短路|電容器可能過熱而爆炸
60|35ff5e67ec60|陶瓷電容器比其他電容器有何優點？|C|||穩定性高|同樣體積的電容量較高|成本較便宜|容許度緊密
61|8957e2812685|何者為電解電容器的優點？|A|||同樣體積的電容量較高|較便宜的射頻電容器|容許度緊密|比其他種類較少洩漏
62|7da09fab3646|電阻器的溫度上升，電阻會如何變化？|A|||依據電阻器的溫度係數而變化|維持一樣|依時間而變化|依據電阻器的容抗係數而變化
63|e374936de41a|在射頻電路中不使用繞線電阻器的理由為何？|B|||電阻器的容許度不適合用於射頻電路|電阻器的電感會造成線路的性能無法預測|電阻器的內電容會造成電路失調諧|電阻器可能過熱
64|64f91b0f02f7|使用鐵心環狀電感器的優點是什麼？|C|||在特定頻率範圍鐵心的磁特性可以最佳化|大部分的磁場可被侷限於鐵心內|以上皆是|可得到較高的電感值
65|ed0c811b2607|二個螺旋電感器的繞線軸應如何放置才可最小化兩者互感？|C|||成一直線|互相平行|互相垂直|間隔放置
66|cfe43a46e097|下列何者為類比積體電路？|C|||計頻器|微處理器|線性穩壓器|NAND閘
67|198defb06d06|縮寫MMIC代表什麼意思？|C|||複寫百萬位元組積體電路（Multi Megabyte IC）|軍事製造積體電路（Military Manufactured IC）|單晶片微波積體電路（Monolithic Microwave IC）|模式調變積體電路（Mode Modulation IC）
68|c582226f87e7|CMOS 積體電路與TTL 積體電路比具有什麼優點？|A|||功率消耗低|較適合射頻放大|功率處理能力高|較適合電源供應調節
69|2294ba0bc2d2|縮寫ROM代表什麼意思？|A|||唯讀記憶體（Read Only Memory）|耐過載記憶體（Resistant to Overload Memory）|電阻器操作記憶體（Resistor Operated Memory）|隨機處理記憶體（Random Operational Memory）
70|7ef9b88fe9cc|記憶體的特性為「非揮發」（non-volatile）是指什麼意思？|D|||可以抵抗輻射破壞|可以抵抗高溫|寫入之後，儲存的資訊即不可改變|電源移除之後，儲存的資訊仍然維持著
71|8a20bf32879f|積體電路運算放大器是何種裝置？|C|||MMIC|可程式邏輯|類比的|數位的
72|4656be54ca95|LED顯示器與白熾燈顯示器比具有什麼優點？|A|||以上皆是|反應時間快|功率消耗低|壽命較長
73|59de433b6148|LED發光時是如何加偏壓的？|B|||逆偏壓|正偏壓|稽納（Zener）電壓|大於截止電壓
74|248214230312|下列何者是液晶顯示器（LCD）的特性？|A|||需要環境或背面光源|提供寬動態範圍|以上皆是|具有廣可視角度
75|b122d07c96f3|業餘無線電電臺可用USB介面連接下列哪二個裝置？|B|||麥克風與收發機|電腦與收發機|電源供應器與放大器|放大器與天線
76|a856d2a755cf|微處理器是什麼？|A|||單片積體電路的電腦|用於微波發射機調變器級的低電壓放大器|用做微波偵測器的低功率類比信號處理器|具微波偵測器、放大器、與本地振盪器的單片積體電路
77|36ebb0031f6f|電源供應器的洩放電阻器可以提供何種有用的特性？|A|||電源關閉時，可以確保濾波電容器放電|過高電壓的保險絲|移除電感線圈的電擊風險|消除接地迴圈電流
78|80a9c370ead2|電源供應器用什麼元件提供濾波迴路？|D|||變壓器與傳感器|二極體|石英晶體|電容器與電感器
79|2f2e086befa1|全波橋式電源供應器的的整流器上的反向電壓峰值為何？|B|||電源供應器正常輸出電壓的1/4|等於電源供應器正常輸出電壓|電源供應器正常輸出電壓的兩倍|電源供應器正常輸出電壓的一半
80|5b5688f38f19|電源供應器的半波整流的整流器上的反向峰值電壓為？|C|||等於電源供應器正常輸出電壓|電源供應器正常輸出峰值電壓|電源供應器正常輸出峰值電壓的兩倍|電源供應器正常輸出電壓的一半
81|eabfef47bf0a|半波整流器將交流電週期的多少部分轉換成直流？|A|||180度|270度|360度|90度
82|7ed542499573|全波整流器將交流電週期的多少部分轉換成直流？|C|||270度|180度|360度|90度
83|316770b81577|接上電阻性負載的未濾波全波整流器輸出波形為何？|A|||交流電輸入二倍頻的直流脈衝序列|穩定的直流電壓|交流電輸入一半頻率的正弦波|交流電輸入同頻的直流脈衝序列
84|e37e35b2cb11|開關式電源供應器與線性電源供應器比具有何優點？|B|||可以使用較少的元件|較高頻率操作可以使用較小型的元件|以上皆是|更快切換時間，使輸出電壓可以更高
85|29e6b86c4813|圖G7-1何者代表場效應電晶體(FET)|D|<img src='TW_G7-1.png'/>||符號2|符號4|符號5|符號1
86|1062b16cf25e|圖G7-1何者代表稽納二極體(Zener)|B|<img src='TW_G7-1.png'/>||符號1|符號5|符號4|符號11
87|4f69a7b9eaf9|圖G7-1何者代表NPN接面電晶體？|C|<img src='TW_G7-1.png'/>||符號7|符號1|符號2|符號11
88|7d6100853c55|圖G7-1何者代表多重繞線變壓器？|D|<img src='TW_G7-1.png'/>||符號1|符號4|符號7|符號6
89|8db2353a8c45|圖G7-1何者代表抽頭式電感器？|C|<img src='TW_G7-1.png'/>||符號1|符號6|符號7|符號11
90|c28961020703|複雜的數位電路常可用何種積體電路取代？|D|||電荷耦合元件（CCD）|鑑相器|窗型比較器（Window comparator）|微控制器（Microcontroller）
91|9a99312d0791|處理數位信號時，使用二進位系統有何好處？|A|||二進位的0與1容易代表開與關的狀態|以上皆是|二進位與類比電路最相容|二進位系統最準確
92|ca281b5c2c6b|雙輸入AND閘的功能，何者為對？|B|||輸入之一或二者為低電位時輸出低電位|二個輸入皆高電位時輸出才為高電位|二個輸入皆高電位時輸出才為低電位|輸入之一或二者為低電位時輸出高電位
93|9a65cc855de4|雙輸入NOR閘的功能，何者為對？|D|||二個輸入皆為高電位時輸出才為高電位|輸入之一或二者為低電壓時輸出高電位|二個輸入皆為高電位時輸出才為低電位|輸入之一或二者為高電位時輸出低電位
94|a1d6c4e50f98|三位元二進位計數器有幾種狀態？|A|||8|3|16|6
