52|521e4881d1ac|雙極型電晶體的α(alpha)是什麼？|B|||基極電流相對於集極電流的變化|集極電流相對於射極電流的變化|集極電流相對於基極電流的變化|集極電流相對於閘極電流的變化
53|654b9b1b6334|雙極型電晶體的β(beta)是什麼？|B|||基極到集極的擊穿電壓|集極電流相對於基極電流的變化|電晶體的開關速度|電流增益降低到 1 的頻率
54|d6cccbec5712|下列哪一項表示矽NPN接面電晶體是偏置(biased)導通？|D|||基極對射極(base-to-emitter)電阻大約 0.6 至 0.7 歐姆|基極對射極(base-to-emitter)電壓大約 6至7 伏特|基極對射極(base-to-emitter)電阻大約 6至7 歐姆|基極對射極(base-to-emitter)電壓大約 0.6 至 0.7 伏特
55|e18a716c68ca|使基極接地的電晶體電流增益已經降低到在1 千赫時可獲得的增益的0.7倍的頻率稱為什麼？|D|||轉角(corner)頻率|α (alpha)阻滯頻率|β (beta)截止頻率|α (alpha)截止頻率
56|acb46cd4158e|什麼是空乏型場效電晶體(depletion-mode FET)？|A|||當沒有施加閘極電壓時，在源極和汲極之間表現出電流流動的場效電晶體|沒有通道的任何場效電晶體|當沒有施加閘極電壓時，在源極和汲極之間沒有電流流動的場效電晶體|電洞是主要載體的任何場效電晶體
57|687064ac2bb1|在圖 E6-2，N通道雙閘極金屬氧化物半導體場效電晶體(MOSFET)的符號是什麼？|D|<img src='TW_E6-2.png'/>||2|5|6|4
58|2d1438a9a486|在圖 E6-2，P通道接面場效電晶體的符號是什麼？|D|<img src='TW_E6-2.png'/>||6|3|2|1
59|40f0bda39173|為什麼許多金屬氧化物半導體場效電晶體(MOSFET)在閘極上具有內部連接的稽納二極管(Zener diode)？|A|||減少閘極絕緣被靜電放電或過高電壓擊穿的機會|為正確的閘極的反向偏壓提供參考電壓|保護基板免受過高的電壓|保持閘極電壓在規格範圍內，防止MOSFET過熱
60|a2fc0d430865|CMOS是什麼的縮寫？|C|||共模式振盪系統 (Common Mode Oscillating System)|共模有機矽 (Common Mode Organic Silicon)|互補金屬氧化物半導體 (Complementary Metal-Oxide Semiconductor)|互補雲母氧化矽 (Complementary Mica-Oxide Silicon)
61|3e8341d23528|場效電晶體的閘極直流輸入阻抗與雙極電晶體的直流輸入阻抗的比較？|C|||場效電晶體具有低輸入阻抗，雙極電晶體具有高輸入阻抗|它們都是低輸入阻抗|場效電晶體具有高輸入阻抗，雙極電晶體具有低輸入阻抗|它們都是高輸入阻抗
62|9e46216923a5|哪種半導體材料的最外電子層包含額外電洞？|D|||雙極型|超導型|N型|P型
63|cc4603fd1c47|在N型半導體材料中的主要的電荷載體是什麼？|D|||自由質子|電洞|自由中子|自由電子
64|61c7679ce5bf|場效電晶體的三個端子的名稱是什麼？|B|||射極、基極、集極|閘極、汲極、源極|閘極1、閘極2、汲極|射極、基極1、基極2
65|d022d1aaa668|稽納(Zener)二極體最有用的特性是什麼？|B|||在變化電壓的條件下產生恆定電流降|在變化電流的條件下產生恆定電壓降|負電阻區|隨施加電壓變化的內部電容
66|9b573e55aff1|與普通矽二極體相比，當用作電源整流器時，肖特基(Schottky)二極體的重要特性是什麼？|B|||增強的載體保留(retention)時間|較小的順向電壓降|更高的逆向擊穿電壓|控制的逆向崩潰電壓
67|7d96a58d1940|什麼特殊類型的二極體能夠放大和振盪？|B|||接觸面|隧道(Tunnel)|點接觸|稽納(Zener)
68|9fc2befa36a0|什麼類型的半導體被設計用作壓控電容器？|B|||稽納(Zener)二極體|變容(Varactor)二極體|隧道(Tunnel)二極體|矽控(silicon-controlled)整流器
69|eac027d557cb|PIN二極體的什麼特性使其可作為RF開關或衰減器？|C|||極高的逆向擊穿電壓|能夠消散大量的功率|大的本質材料區|逆向偏壓時控制其順向電壓降
70|b5fe1926cee1|以下哪一種是熱載體二極體(hot-carrier diode)的常見用途？|D|||作為FM產生器中的平衡混頻器|作為自動頻率控制電路中的可變電容|作為電源中的恆定電壓參考|作為VHF / UHF混頻器或檢波器
71|08af3f7067a7|當接面二極體由於過大的電流而失效時，失效機制是什麼？|C|||順向電壓不足|逆向電壓過高|接面溫度過高|電荷載體耗盡
72|a3156be47106|下列何者係描述某種半導體二極體？|A|||金屬 - 半導體接面|CMOS場效|電解整流器|熱離子發射二極體
73|b42bd495da60|點接觸二極體(point contact diodes)的常見用途是什麼？|C|||作為高壓整流器|作為恆壓源|作為RF檢測器|作為恆流源
74|b7d540d25748|在圖E6-3中，那一個是發光二極體的符號？|C|<img src='TW_E6-3.png'/>||7|6|5|1
75|a9052df0a5b0|如何利用PIN二極體來控制RF信號的衰減？|C|||射頻耦合電容器的電容|次諧波泵(pump)信號|順向直流偏置電流|逆向電壓大於RF信號
76|1c9fd44d670b|PIN二極體常見用途是什麼？|D|||作為恆壓源|作為恆流源|作為高壓整流器|作為RF開關
77|c7638b120ef6|LED發光需要什麼類型的偏置？|D|||感應偏置|零偏置|逆向偏置|順向偏置
78|898e1c17b45e|比較器的遲滯功能是什麼？|B|||允許比較器用於交流輸入信號|防止輸入雜訊引起不穩定的輸出信號|增加靈敏度|引起輸出連續改變狀態
79|7bcabe5aaf57|當比較器的輸入信號準位超過臨界值(threshold)時會發生什麼？|A|||比較器改變其輸出狀態|IC輸入可能損壞|反饋迴路變得不穩定|比較器進入鎖定狀態
80|73a38ac1b7dd|什麼是三態邏輯？|C|||由Tri-State Devices製造的專有邏輯|低功率邏輯設計工作在3伏特|具有0、1和高阻抗輸出狀態的邏輯|利用三元數學的邏輯
81|1a0bd83bdf0a|三態邏輯的主要優點是什麼？|D|||高速運算|更高效的算術運算|低功耗|能夠將許多設備輸出連接到共用匯流排
82|c4e20ee08790|CMOS邏輯與TTL比的優點是什麼？|C|||差分輸出能力|免受靜電放電損壞|較低的功耗|較低的失真
83|e37a8e9f3d40|為什麼CMOS數位積體電路對輸入信號或電源的雜訊具有高抗擾性？|D|||在CMOS電路設計中使用較大的旁路電容器|輸入信號更強|輸入交換臨界值(switching threshold) 約為電源電壓的兩倍|輸入交換臨界值(switching threshold) 約為電源電壓的一半
84|34f8e1f8f454|下列那一項最適切描述上拉或下拉電阻？|A|||連接到正或負電源線的電阻器，用在輸入或輸出為開路時建立電壓|連接到運算放大器輸出的電阻器，僅當邏輯輸出為假時才起作用|確保振盪器頻率不會隨著時間推移而變低的電阻器|鍵控電路中的電阻器，用於減少按鍵點擊
85|11561f0a8dad|在圖E6-5中，什麼是NAND gate的圖例符號？|D|<img src='TW_E6-5.png'/>||4|3|1|2
86|dcc6f297ce46|什麼是可程式邏輯元件（PLD）？|D|||用在電路設計期間模擬邏輯功能的演算法|用於測試數位邏輯積體電路的可程式設備|控制工業設備的元件|單個積體電路中的邏輯閘和電路的可程式集合
87|f7f06d331314|在圖E6-5中，NOR gate的圖例符號是什麼？|A|<img src='TW_E6-5.png'/>||4|3|1|2
88|40d22ff6c8cc|在圖E6-5中，NOT operation（反向器）的圖例符號是什麼？|C|<img src='TW_E6-5.png'/>||6|2|5|4
89|ffcba618085d|什麼是BiCMOS邏輯？|C|||基於鉍CMOS的邏輯系列|基於雙金屬半導體的FET邏輯系列|使用雙極性和CMOS電晶體的積體電路邏輯系列|每個封裝具有兩個CMOS電路的邏輯
90|cdaf3d4ba31f|以下哪項是BiCMOS邏輯的優點？|C|||其簡單性導致比標準CMOS便宜得多|以上皆是|它具有CMOS的高輸入阻抗和雙極性電晶體的低輸出阻抗|它完全免受靜電損傷
91|752c344226d8|在邏輯電路中使用可程式閘陣列(Programmable Gate Array)（PGA）的主要優點是什麼？|D|||以上皆是|PGA包含其自身的內部電源|許多類似的閘(similar gates)比混合不同類型的閘(mixture of gate types)更便宜|可以在單個積體電路中建立複合邏輯功能
92|becb39d64e82|若使用電感指數(AL)是每100圈40毫亨利的環形鐵粉磁蕊，要得到5毫亨利的電感器需要繞幾圈?|A|||35 圈|141 圈|79 圈|13 圈
93|ab662889c80d|甚麼是石英晶體的等效電路?|D|||動態電感和內阻串聯，再與動態電容及一個代表電極和雜散(stray)電容的電容器並聯|動態電容、動態電感和內阻與一個代表電極和雜散(stray)電容的電容器全部並聯|動態電容、動態電感和內阻與一個代表電極和雜散(stray)電容的電容器|動態電容、動態電感和內阻三者串聯，再與一個代表電極和雜散(stray)電容的分流(shunt)電容器並聯
94|97e14ac7dbb5|下列何者是壓電效應?|B|||有光照射時導電性會增加|加上電壓時會使材料產生形變|有光照射時會產生電能|加上磁場時會使材料產生形變
95|9f063bdaa6a0|哪種材料常用於可變電感器的棒狀磁蕊?|D|||聚苯乙烯和聚乙烯|鈷和鋁|鐵氟龍和塑鋼|鐵氧體和銅
96|50c3383eb1ba|電感器使用鐵氧蕊而不是鐵粉蕊的理由是甚麼?|B|||環形鐵氧蕊通常具有較小的初始導磁率|環形鐵氧蕊通常用較少的圈數即可產生所需電感量|環形鐵氧蕊通常較容易使用在表面黏著技術中|環形鐵氧蕊有較佳的溫度穩定性
97|4febfdb1b0c7|什麼磁蕊材料的性質決定了環形電感器的電感量?|C|||熱阻抗|反應性|導磁率|電阻
98|c9994b7d1aca|針對所用頻率選用正確磁蕊材料的環形磁蕊電感器可用頻率範圍是多少?|A|||從低於 20 赫 到 300 百萬赫 左右|從 10 赫 左右到不高於 3,000 千赫|從大約 100 千赫到至少 1,000 吉赫|從幾 千赫 到不高於 30 百萬赫
99|d213cec353eb|電感器使用鐵粉蕊而不是鐵氧蕊的理由是甚麼?|B|||鐵粉蕊通常用較少的圈數即可產生所需電感量|鐵粉蕊通常可在較大電流下維持其特性|鐵粉蕊通常用較細的線徑即可產生相同的電感量|鐵粉蕊通常具有較大的初始導磁率
100|8f8dd6c8ec3e|電晶體高頻(HF)放大器輸入和輸出端常用甚麼元件作為特高頻(VHF)及超高頻(UHF)寄生振盪的抑制器?|A|||磁珠|矽鋼環型磁鐵|電解電容|巴特沃斯濾波器
101|45bf10a13673|電感器使用環形磁蕊代替螺線管磁蕊主要優點是甚麼?|B|||環形磁蕊具有較低的Q特性|環形磁蕊會將絕大多數磁場限縮在其材質中|環形磁蕊比較容易將磁能耦合至其他元件|環形磁蕊展現較佳磁滯特性
102|308cceaf2957|若使用電感指數(AL)是每1,000圈523毫亨利的磁蕊，要得到1毫亨利的電感器需要繞幾圈?|B|||4 圈|43 圈|229 圈|2 圈
103|d78c62107c13|鐵氧體磁蕊電感器磁飽和的定義是甚麼?|C|||電感器線圈過耦合|相鄰的電感器變成過耦合|已超過電感器磁蕊儲存磁能力|電感器電壓過高產生電弧
104|5bf70d100fdb|引發電感器自諧振的主要原因是什麼?|B|||感應反沖|匝間電容|集膚效應|非線性磁滯
105|5a3fec0390d9|哪一種棒狀材料插入線圈中間時會減少其電感量?|D|||鐵粉|陶瓷|鐵氧體|銅
106|ca5f160a01d3|變壓器次級圈不接負載時初級圈的電流叫甚麼?|A|||磁化電流|直接電流|穩定電流|勵磁電流
107|b9f46bc6952c|接在變壓器次級圈用來吸收瞬間尖峰電壓的電容器名稱是甚麼?|D|||截波電容|微調電容|回授電容|緩衝電容
108|d16dde45bf3f|為何慣用的阻抗匹配變壓器要避免磁飽和?|B|||射頻電納會增加|產生諧波和失真|磁通量會隨著頻率增加|導致導磁率暫時改變
109|88173e797bda|關於電荷耦合元件(CCD)下列何者為正確?|B|||CMOS類比到數位轉換器|把類比訊號取樣，然後逐級的從輸入傳送到輸出|相位移隨著頻率快速改變|使用在電池充電電路裡
110|71177c4636c4|下列哪一種元件封裝是通孔式安裝?|C|||球柵陣列|帶引線的塑料晶元載體|雙排接腳|小外型電晶體
111|5185cba94eea|下列材料使用在單晶元微波積體電路 (MMIC)內，何者可以提供最高的工作頻率?|C|||氮化矽|二氧化矽|氮化鎵|矽
112|55e8737f2aab|使用單晶元微波積體電路 (MMIC)的電路，最常用的輸入和輸出阻抗是多少?|B|||10 歐姆|50 歐姆|450 歐姆|300 歐姆
113|8599f96afb99|下列哪一項可以視為典型低雜訊超高頻(UHF)前置放大器的雜訊指數?|A|||2 dB|-10 dB|44 dBm|-20 dBm
114|8e232d304dca|單晶元微波積體電路 (MMIC)的哪一特點使它成為特高頻(VHF)到微波頻段電路的最佳選擇?|B|||控制柵極所控制的屏極電流|可控制的增益、低雜訊指數及在特定頻率範圍內具有恆定的輸入及輸出阻抗|在有其他強訊號出現情況下，仍然可以從單一訊號中擷取資訊的能力|近乎無限大的增益、極高的輸入阻抗和極低的輸出阻抗
115|f4093d6fa95c|下列哪種方式常用於建構一個以單晶元微波積體電路 (MMIC)為主的微波放大器?|B|||點對點式|微帶式|平面式|波峰焊接式
116|7457de836391|通常如何將電源供應器的電壓供給一般的單晶元微波積體電路 (MMIC)?|D|||MMIC運作時無須偏壓|直接接到VCC接腳|經由電容及RF抗流圈接到放大器的輸入接腳|經由電阻及(或)RF抗流圈接到放大器的輸出接腳
117|4cd4da4cab4f|下列哪一個元件封裝方式最適合使用在高頻(HF)以上的頻率範圍?|C|||軸向接腳|TO-220|表面黏著|徑向接腳
118|2b77bfba6787|無接腳元件直接焊在PC板上的封裝技術是哪個?|B|||帶狀引線|表面黏著|直焊式|虛擬引線安裝
119|b7b40a909da3|積體電路(IC)使用DIP封裝的特點是甚麼?|B|||低漏電雙層絕緣的封裝|雙排接腳對稱封裝(Dual In-line Package)|每一封裝內有兩片晶元(Dual In Package)|安裝成直接倒置位置
120|75e9835541dc|為何高功率射頻放大器IC和電晶體通常使用陶瓷封裝?|B|||加強對光的靈敏度|散熱性較佳|提供一個低通頻率響應|高電壓隔離能力
121|8889a34fd352|光電導率是甚麼?|B|||光能到電動能的轉換|半導體受光照射時增加的電導率|半導體受光照射時降低的電導率|電動能到光能的轉換
122|8647543b7cc9|當受光照射時，光電導材料的電導率有什麼變化?|D|||減少|維持不變|變得不穩定|增加
123|46f1fdd3ef46|光隔離器或光耦合器一般的組態是甚麼?|D|||鏡頭和光電倍增管|調頻式氦氖雷射|調幅式氦氖雷射|LED和光電晶體
124|824882870f05|光電效應是甚麼?|B|||暴露於光照射下的電壓到電流轉換|光到電能的轉換|電能到機械能的轉換|電池在室外使用時的放電傾向
125|7d836b44433b|下列哪一個描述是光軸編碼器?|A|||用圖案輪盤來遮斷光源以檢知控制器的旋轉的裝置|藉由旋轉光源來產生RTTY訊號的裝置|以類比到數位轉換來測量光束強度的裝置|用於加密太空船控制訊號的數位加密裝置
126|2a9823c38373|哪一種材料受光電導的影響最大?|A|||結晶半導體|重金屬|一般金屬|液態半導體
127|8bbc3c5926ce|甚麼是固態繼電器(SSR)?|D|||用電晶體去驅動繼電器線圈的繼電器|被動式延遲線|用脈波來控制其開與關的機械式繼電器|使用半導體實現機電式繼電器功能的元件
128|4905f0e00d8c|為何光隔離器常用在120V AC切換的固態電路中?|C|||光隔離器可以消除在控制電路中的反射光效應|光隔離器可以在控制電路和電力電路間提供低阻抗連接|光隔離器可以在控制路和被切換的電路間提供高度的電氣隔離效果|光隔離器可以在控制電路和電力電路間提供阻抗匹配
129|7e361cbbc8d1|光電池的效率是指甚麼?|C|||在全照明下，開路電壓除以短路電流|有效回收期|光轉換成電流的相對分數|射頻輸出功率除以直流輸入功率
130|5cf77fe06eeb|最常用來產生電力的太陽電池是哪一種?|A|||矽|氧化銅|硫化鎘|硒
131|2dbb1757b2cb|矽光電池在全照明下，其開路電壓大約是多少?|C|||12 伏特|1.5 伏特|0.5 伏特|0.1 伏特
132|394608cdbaff|當光照射在光電池上時，何者吸收了光能?|C|||質子|光子|電子|電洞
133|dcb695a880f8|甚麼是液晶顯示器(LCD)?|C|||用以決定發射機或接收機頻率的單元|顯示石英晶體振盪器基頻的石英晶體振盪器的新型替代品|使用液態結晶體和極化濾波器為材料，加上電壓就變成不透明的一種顯示器|利用發光液體使得在昏暗光線下也能維持明亮的顯示器
134|decdc12b459d|關於液晶顯示器(LCD)下列何者為正確?|D|||以上皆是|在高環境亮度下不易觀看|只能顯示文數字符號|透過偏光鏡片可能不易觀看
135|abdf52c803e4|那一個是雙穩態電路？|B|||時脈|正反器|及閘|或閘
136|a965402ce238|什麼是十進制計數數位IC的功能？|B|||每一個輸入脈衝產生十個輸出脈衝|每十個輸入脈衝會產生一個輸出脈衝|將兩個十進位數相加|將解碼的十進位數顯示於七段LED 顯示裝置上
137|2a0cb8af6d38|下述那個可以將脈衝序列的頻率除以2？|C|||互斥或閘|乘法器|正反器|或閘
138|68d43d7e8325|要將訊號的頻率除以4時，需要多少個正反器？|C|||1|3|2|4
139|f6e0315df7b5|下述那一個電路不需要外部時脈仍可在兩個狀態間交替變換？|A|||非穩態多諧振盪器|T型正反器|單穩態多諧振盪器|J-K 型正反器
140|4f3e149fe99f|單穩態多諧振盪器的特徵是什麼？|A|||瞬間切換到相反的二進制狀態，然後在設定時間後，它就返回到它的原始狀態|保持恆定的輸出電壓，不管輸入電壓是如何的變化|產生一個在1和0之間振盪的連續方波|以0或1的狀態來存儲一位元的資料
141|b973dc239e0f|什麼是 NAND 閘所執行邏輯運算？|B|||只有當所有輸入端為邏輯“1”時，輸出端產生邏輯“1”|只有當所有輸入端為邏輯“1”時，輸出端產生邏輯“0”|只有當所有端為邏輯“0”時，輸出端產生邏輯“0”|當部份但不是所有的輸入端都是邏輯“1”時，輸出端產生邏輯“0”
142|5ef8b440ec32|什麼是 OR 閘所執行邏輯運算？|A|||如果任何的輸入端或所有的輸入端為邏輯“1”時，輸出端產生邏輯“1”|如果所有輸入端為邏輯“1”，輸出端產生邏輯“0”|如果所有輸入端為邏輯“0”，輸出端產生邏輯“1”|當所有輸入端都是邏輯“1”時，輸出端產生邏輯“0”
143|a272d5773447|什麼是藉由 互斥NOR 閘所執行的邏輯運算？|B|||只有當所有輸入端為邏輯“0”時，輸出端產生邏輯“0”|如果任何單個輸入端為邏輯“1”，輸出端產生邏輯“0”|只有當所有輸入端為邏輯“1”時，輸出端產生邏輯“1”|如果任何單個輸入端為邏輯“1”，輸出端產生邏輯“1”
144|fb2bcb862633|什麼是真值表？|B|||表示運算放大器的高邏輯狀態的邏輯符號表|數位元件輸入與相對應輸出的列表|表示運算放大器邏輯狀態的邏輯符號表|當數位元件輸出為真時，用來顯示邏輯狀態的圖
145|83609e849ddf|什麼類型的邏輯將“1”定義為高電壓？|C|||負邏輯|自信的邏輯|正邏輯|反向邏輯
146|b178590f7c14|什麼類型的邏輯將“0”定義為高電壓？|C|||自信的邏輯|反向邏輯|負邏輯|正邏輯
147|98f33b175c7d|AB類放大器在操作時，其信號周期為何？|D|||為180度|小於180度|全周期|大於180度但小於360度
148|5bc49335ecb5|什麼是D類放大器？|B|||為高效率使用漂移模式FET的放大器|使用交換(Switching)技術展現高效率的放大器|使用差分放大器以改善線性度的低功率放大器|倍頻放大器
149|6e4f1e160d2f|以下哪個元件構成D類放大器電路的輸出？|A|||濾除交換(Switching)信號的低通濾波器|補償低頻下的低增益的高通濾波器|提高線性度的溫度補償負載電阻器|防止交換瞬變造成損壞的匹配的負載電阻器
150|c2b43b37cff4|通常A類共射極放大器的偏壓會設定在負載線的那個位置？|A|||大約是在飽和值和截止值的中間|偏壓電阻等於負載電阻的點|在負載線與零偏壓電流曲線相交的點|負載線與電壓軸相交的地方
151|6cdd75a72d95|如何防止RF功率放大器中不必要的振盪？|A|||安裝寄生振盪抑制器及/或中和(neutralize)某級|調整輸入和輸出以獲得最大功率|在輸出濾波器中使用反相器|調整某級的SWR至最大
152|f52ee931dd1d|以下哪種放大器類型可減少或消除偶次諧波？|D|||C類|Push-push|AB類|Push-pull
153|106b19d21e2b|當使用C類放大器放大單邊帶電話信號時，可能出現以下哪種情況？|B|||信號反轉|信號失真和頻寬過大|提高整體清晰度|減少互調
154|ef44f6e73611|如何中和(neutralized)RF射頻功率放大器？|A|||將輸出的一部份180度反相反饋到輸入|將輸出的同相分量反饋到輸入|增加驅動功率|降低驅動功率
155|ff2730b6d950|在調諧輸出電路使用Pi網路的真空管RF功率放大器時，以下哪一項描述調整負載和調諧電容器的方法？|C|||將負載電容器調整至最小屏極電流，同時交替調整調諧電容器以獲得最大允許屏極電流|將調諧電容器設為最大電容，並調整負載電容器至最小允許屏極電流|調整調諧電容器至最小屏極電流，並調整負載電容器至最大允許屏極電流|將負載電容器設為最大電容，並調整調諧電容器至最小允許屏極(plate current)電流
156|c85014fbf658|在圖E7-1中，元件R1和R2的目的是什麼？|B|<img src='TW_E7-1.png'/>||自我偏壓|固定偏壓|反饋|負載電阻器
157|9f785cab478e|在圖E7-1中，元件R3的目的是什麼？|A|<img src='TW_E7-1.png'/>||自我偏壓|輸出負載電阻器|固定偏壓|射極旁路
158|a1f835d70104|圖E7-1所示，是什麼類型的放大器電路？|B|<img src='TW_E7-1.png'/>||射極隨耦器|共射極|共基極|共集極
159|75cd14fc6b1f|在圖E7-2中，元件R的目的是什麼？|D|<img src='TW_E7-2.png'/>||集極負載|固定偏壓|電壓調節|射極負載
160|a79e00f0617b|為什麼交換式放大器效率比線性放大器高？|C|||交換式放大器在較高的電壓運作|線性放大器具有高增益，導致較高的諧波含量|功率電晶體大部份時間處於飽和或截止，導致低功耗|交換式放大器使用Push-pull電路
161|19d8d8fe0d43|在雙極性電晶體放大器中防止熱失控(runaway)的一種方法是什麼？|C|||中和|以上皆是|使用與射極串聯的電阻器|選擇具有高β的電晶體
162|ddc9bed675ab|線性功率放大器中，內調變(inetrmodulation)會產生什麼影響？|A|||混附信號的傳輸|效率低|產生寄生振盪|以上皆是
163|8943e2375431|線性功率放大器中，為什麼關心奇次內調變而非偶次內調變？|C|||因為它們保持旁邊帶，因此導致多個重複信號|因為它們反轉旁邊帶導致失真|因為在頻率上它們相對接近想要信號|因為在頻率上它們相對遠離想要信號
164|8f5f83a3a575|共柵級(grounded-grid)放大器的特性是什麼？|A|||低輸入阻抗|高功率增益|高燈絲電壓|低頻寬
165|7ce87764b511|低通濾波器Pi網路的電容器和電感器如何配置於網路的輸入和輸出之間？|B|||兩個電感器在輸入和輸出之間作串聯，並將電容器連接於兩個電感器和接地端之間|電容器連接在輸入和接地端之間，另一個電容器連接在輸出和接地端之間，並將電感器連接在輸入和輸出之間|電感器連接在輸入和接地端之間，另一個電感器連接在輸出和接地端之間，並將電容器連接在輸入和輸出之間|兩個電容器在輸入和輸出之間作串聯，並將電感器連接於兩個電容器和接地端之間
166|ac98743629de|以下哪項是串聯電容器和並聯分流電感器的T網路的屬性？|B|||低通濾波器|高通濾波器|帶通濾波器|陷波濾波器
167|cdf476a8ee24|對於真空管發射機的最後一級放大器和天線之間的阻抗匹配，Pi-L網絡與常規Pi網絡比有什麼優勢？|D|||更大的變換範圍|較高的效率|較低的損耗|更好的諧波抑制
168|112aabf1ab55|阻抗匹配電路如何將複數(complex)阻抗轉變為電阻阻抗？|D|||引入負阻抗來抵消阻抗的電阻部分|負載電阻代替網路電阻，電抗與電阻匹配|引入互導(transconductance) 來抵消阻抗的電抗部分|抵消阻抗的電抗部分，並將電阻部分改變到所需的值
169|bbbf94946fcc|在通帶(passband)中具有漣波和尖銳截止(sharp cutoff)是描述哪種濾波器類型？|C|||被動運算放大器濾波器(passive op-amp filter)|主動LC濾波器(active LC filter)|切比雪夫濾波器(Chebyshev filter)|巴特沃斯濾波器(Butterworth filter)
170|4a9f53c444ed|橢圓濾波器的顯著特徵是什麼？|A|||在阻帶(stopband)中具有一個或多個非常尖銳截止的陷波(notch)|具有最小阻帶(stopband)漣波的漸進通帶(passband)衰減|具有極端阻帶(stopband)漣波的漸進通帶(passband)衰減|在其通帶(passband)上的絕佳平坦響應，具有逐漸圓形的阻帶(stopband)角
171|2d9c27b7bd40|在接收SSB傳輸時，您將使用什麼樣的濾波器來衰減載波信號干擾？|B|||Pi網路濾波器|陷波濾波器|帶通濾波器|全通濾波器
172|6ff2dc8ca0d2|以下哪個因素在幫助確定晶體梯形濾波器的頻寬和響應形狀方面具有最大影響？|A|||各個晶體的相對頻率|施加到石英晶體的DC電壓|通過濾波器的信號幅度|濾波器前面的RF級增益
173|cd9148f85d3e|什麼是用於HF接收機IF級的Jones濾波器？|B|||強調鏡像響應的特殊濾波器|可變頻寬晶格濾波器|去除脈衝雜訊的濾波器|自動陷波濾波器
174|1458b9db8efb|以下哪種濾波器是用於2公尺中繼臺雙工器的最佳選擇？|A|||空腔濾波器|晶體濾波器|L-C濾波器|DSP濾波器
175|3501edfb5b4e|以下哪項濾波器網路名稱，相當於在輸入和輸出用兩個電感器串聯和電容器分流背對背連接兩個L網路？|D|||Pi-L|Omega|Cascode|Pi
176|0319e57bdc03|哪一個描述說明了用於將真空管最後一級放大器與50歐姆不平衡輸出匹配的Pi-L網路？|C|||反相器負載網路|所有元件都與接地相隔離的匹配網路|在輸出端有一個額外的串聯電感的Pi網路|只有三個獨立元件的網路
177|c7d0b42c721d|與單個電感器和單個電容器組成的L匹配網路相比，Pi匹配網路的優點是什麼？|B|||L網路不能執行阻抗變換|Pi網路的Q可以根據所選擇的元件值而變化|Pi網路有較少的元件|Pi網路設計用於平衡的輸入和輸出
178|f8ca1d1fa4c1|在接收機IF濾波器中，那種模式受非線性相位響應的影響最大？|C|||流星散射|單邊帶語音|數位數據|視訊
179|30b9036e6b16|什麼是晶格濾波器(crystal lattice filter)？|B|||用交錯的石英晶體製成的電源供應器的濾波器|利用石英晶體製成具窄頻寬及陡裙邊特性的濾波器|由四個以1千赫間隔共振的石英晶體製成的音訊濾波器|利用石英晶體製成具寬頻寬及淺裙邊特性的濾波器
180|59d221ad8243|線性電子穩壓器的特性是什麼？|A|||改變控制元件的傳導性以保持恆定的輸出電壓|不需傳輸電晶體|控制元件佔空比(duty cycle)與線路或負載條件成比例|以斜坡電壓作為其輸出
181|0d62b81e7d81|開關電子穩壓器的特性是什麼？|A|||改變受控裝置的佔空比(duty cycle)以產生恆定的平均輸出電壓|會在輸出端輸出斜坡電壓|通常比線性穩壓器效率低|控制元件電阻的改變與線路電壓或負載電流成正比
182|96974ddfc38a|什麼元件通常用來作為線性穩壓器中的穩定參考電壓？|A|||稽納二極體|變容二極體|隧道二極體|矽控整流器
183|8e4b534d8a57|下列哪種類型的線性穩壓器通常能最有效地利用初級電源？|A|||串聯穩壓器|串聯電流源|分流穩壓器|分流電流源
184|cee42fecd9a0|下列哪種類型的線性穩壓器在未穩壓電源上施加恆定負載？|D|||恆定電流源|串聯穩壓器|分流電流源|分流穩壓器
185|28b8e996e1e4|圖E7-3所示電路中Q1的目的是什麼？|D|<img src='TW_E7-3.png'/>||為D1提供電流|提供負反饋以改善調節|為電壓源提供恆定的負載|增加穩壓器的電流處理能力
186|c4dfc0cd03a0|圖E7-3所示電路中C2的目的是什麼？|D|<img src='TW_E7-3.png'/>||作輸出的平滑濾波器(brute force filter)|在嗡嗡聲頻率下自諧振|為Q1提供固定的直流偏置|旁路(bypass)D1的嗡嗡聲(hum)
187|4945b4e317fa|什麼類型的電路如圖E7-3所示？|B|<img src='TW_E7-3.png'/>||射極接地放大器|線性穩壓器|開關穩壓器|射極跟隨器
188|9d1b7bf7b199|太陽能發電系統使用充電控制器的主要原因是什麼？|C|||匹配日夜充電率|防止電池充電不足|防止由於過充電造成的電池損壞|在電池放電期間控制電解質液面高度
189|0e42d4ee9433|高頻開關型高壓電源供應器比傳統電源供應器更便宜、重量更輕的主要原因是什麼？|C|||使用大功率因數補償電容器從交流電週期的未使用部分創建自由功率|反相器(inverter)設計不需要任何輸出濾波|高頻的反相器(inverter)設計使用更小的變壓器和濾波器元件就可得到等效功率輸出|使用二極體橋式整流器增加輸出
190|b9ed991bbe98|串聯類比穩壓器控制什麼電路元件來保持恆定的輸出電壓？|D|||開關電感|誤差放大器|參考電壓|傳輸電晶體
