T7B06-Technician-us-2018-2022|T7B06|Which of the following actions should you take if a neighbor tells you that your station’s transmissions are interfering with their radio or TV reception?|C|||Install a harmonic doubler on the output of your transmitter and tune it until the interference is eliminated|Tell them that your license gives you the right to transmit and nothing can be done to reduce the interference|Make sure that your station is functioning properly and that it does not cause interference to your own radio or television when it is tuned to the same channel|Immediately turn off your transmitter and contact the nearest FCC office for assistance
T7B07-Technician-us-2018-2022|T7B07|Which of the following can reduce overload to a VHF transceiver from a nearby FM broadcast station?|B|||Double-shielded coaxial cable|Band-reject filter|RF preamplifier|Using headphones instead of the speaker
T7B08-Technician-us-2018-2022|T7B08|What should you do if something in a neighbor’s home is causing harmful interference to your amateur station?|D|||Politely inform your neighbor about the rules that prohibit the use of devices that cause interference|Work with your neighbor to identify the offending device|Check your station and make sure it meets the standards of good amateur practice|All of these choices are correct
T7B09-Technician-us-2018-2022|T7B09|What is a Part 15 device?|D|||An amplifier that has been type-certified for amateur radio|A device for long-distance communications using special codes sanctioned by the International Amateur Radio Union|A type of test set used to determine whether a transmitter complies with FCC regulation 91.15|An unlicensed device that may emit low-powered radio signals on frequencies used by a licensed service
T7B10-Technician-us-2018-2022|T7B10|What might be a problem if you receive a report that your audio signal through the repeater is distorted or unintelligible?|D|||Your transmitter is slightly off frequency|You are in a bad location|Your batteries are running low|All of these choices are correct
T7B11-Technician-us-2018-2022|T7B11|What is a symptom of RF feedback in a transmitter or transceiver?|A|||Reports of garbled, distorted, or unintelligible voice transmissions|Excessive SWR at the antenna connection|The transmitter will not stay on the desired frequency|Frequent blowing of power supply fuses
T7B12-Technician-us-2018-2022|T7B12|What should be the first step to resolve cable TV interference from your ham radio transmission?|C|||Add a preamplifier to the TV antenna input|Add a high-pass filter to the TV antenna input|Be sure all TV coaxial connectors are installed properly|Add a low-pass filter to the TV antenna input
T7C01-Technician-us-2018-2022|T7C01|What is the primary purpose of a dummy load?|B|||To improve the signal-to-noise ratio of a receiver|To prevent transmitting signals over the air when making tests|To prevent over-modulation of a transmitter|To improve the efficiency of an antenna
T7C02-Technician-us-2018-2022|T7C02|Which of the following instruments can be used to determine if an antenna is resonant at the desired operating frequency?|C|||A VTVM|A frequency counter|An antenna analyzer|A Q meter
T7C03-Technician-us-2018-2022|T7C03|What, in general terms, is standing wave ratio (SWR)?|B|||The ratio of high to low impedance in a feed line|A measure of how well a load is matched to a transmission line|The transmitter efficiency ratio|An indication of the quality of your station’s ground connection
T7C04-Technician-us-2018-2022|T7C04|What reading on an SWR meter indicates a perfect impedance match between the antenna and the feed line?|C|||2 to 1|1 to 3|1 to 1|10 to 1
T7C05-Technician-us-2018-2022|T7C05|Why do most solid-state amateur radio transmitters reduce output power as SWR increases?|C|||To comply with FCC rules on spectral purity|To improve the impedance match to the feed line|To protect the output amplifier transistors|Because power supplies cannot supply enough current at high SWR
T7C06-Technician-us-2018-2022|T7C06|What does an SWR reading of 4:1 indicate?|C|||Gain of +4 dB|Good impedance match|Impedance mismatch|Loss of -4 dB
T7C07-Technician-us-2018-2022|T7C07|What happens to power lost in a feed line?|C|||It increases the SWR|It comes back into your transmitter and could cause damage|It is converted into heat|It can cause distortion of your signal
T7C08-Technician-us-2018-2022|T7C08|What instrument other than an SWR meter could you use to determine if a feed line and antenna are properly matched?|C|||Iambic pentameter|Voltmeter|Directional wattmeter|Ohmmeter
T7C09-Technician-us-2018-2022|T7C09|Which of the following is the most common cause for failure of coaxial cables?|C|||Overloading|The velocity factor exceeds 1.0|Moisture contamination|Gamma rays
T7C10-Technician-us-2018-2022|T7C10|Why should the outer jacket of coaxial cable be resistant to ultraviolet light?|D|||Ultraviolet resistant jackets prevent harmonic radiation|Ultraviolet light can increase losses in the cable’s jacket|Ultraviolet and RF signals can mix, causing interference|Ultraviolet light can damage the jacket and allow water to enter the cable
T7C11-Technician-us-2018-2022|T7C11|What is a disadvantage of air core coaxial cable when compared to foam or solid dielectric types?|A|||It requires special techniques to prevent water absorption|It has more loss per foot|It cannot be used for VHF or UHF antennas|It cannot be used at below freezing temperatures
T7C12-Technician-us-2018-2022|T7C12|What does a dummy load consist of?|A|||A non-inductive resistor and a heat sink|A low-voltage power supply and a DC relay|A 50 ohm reactance used to terminate a transmission line|A high-gain amplifier and a TR switch
T7D01-Technician-us-2018-2022|T7D01|Which instrument would you use to measure electric potential or electromotive force?|B|||A wavemeter|A voltmeter|An ohmmeter|An ammeter
T7D02-Technician-us-2018-2022|T7D02|What is the correct way to connect a voltmeter to a circuit?|C|||In series with the circuit|In quadrature with the circuit|In parallel with the circuit|In phase with the circuit
T7D03-Technician-us-2018-2022|T7D03|How is a simple ammeter connected to a circuit?|A|||In series with the circuit|In phase with the circuit|In parallel with the circuit|In quadrature with the circuit
T7D04-Technician-us-2018-2022|T7D04|Which instrument is used to measure electric current?|B|||A voltmeter|An ammeter|An ohmmeter|A wavemeter
T7D05-Technician-us-2018-2022|T7D05|What instrument is used to measure resistance?|D|||A spectrum analyzer|A noise bridge|An oscilloscope|An ohmmeter
T7D06-Technician-us-2018-2022|T7D06|Which of the following might damage a multimeter?|D|||Measuring a voltage too small for the chosen scale|Not allowing it to warm up properly|Leaving the meter in the milliamps position overnight|Attempting to measure voltage when using the resistance setting
T7D07-Technician-us-2018-2022|T7D07|Which of the following measurements are commonly made using a multimeter?|B|||Impedance and reactance|Voltage and resistance|Signal strength and noise|SWR and RF power
T7D08-Technician-us-2018-2022|T7D08|Which of the following types of solder is best for radio and electronic use?|A|||Rosin-core solder|Silver solder|Aluminum solder|Acid-core solder
T7D09-Technician-us-2018-2022|T7D09|What is the characteristic appearance of a cold solder joint?|C|||A bright or shiny surface|A greenish tint|A grainy or dull surface|Dark black spots
T7D10-Technician-us-2018-2022|T7D10|What is probably happening when an ohmmeter, connected across an unpowered circuit, initially indicates a low resistance and then shows increasing resistance with time?|A|||The circuit contains a large capacitor|The ohmmeter is defective|The circuit contains a large inductor|The circuit is a relaxation oscillator
T7D11-Technician-us-2018-2022|T7D11|Which of the following precautions should be taken when measuring circuit resistance with an ohmmeter?|B|||Ensure that the circuit is operating at the correct frequency|Ensure that the circuit is not powered|Ensure that the circuit is grounded|Ensure that the applied voltages are correct
T7D12-Technician-us-2018-2022|T7D12|Which of the following precautions should be taken when measuring high voltages with a voltmeter?|A|||Ensure that the voltmeter and leads are rated for use at the voltages to be measured|Ensure that the circuit is grounded through the voltmeter|Ensure that the voltmeter has very low impedance|Ensure that the voltmeter is set to the correct frequency
T8A01-Technician-us-2018-2022|T8A01|Which of the following is a form of amplitude modulation?|C|||Phase shift keying (PSK)|Packet radio|Single sideband|Spread spectrum
T8A02-Technician-us-2018-2022|T8A02|What type of modulation is most commonly used for VHF packet radio transmissions?|B|||AM|FM|PSK|SSB
T8A03-Technician-us-2018-2022|T8A03|Which type of voice mode is most often used for long-distance (weak signal) contacts on the VHF and UHF bands?|A|||SSB|FM|PM|DRM
T8A04-Technician-us-2018-2022|T8A04|Which type of modulation is most commonly used for VHF and UHF voice repeaters?|C|||AM|PSK|FM|SSB
T8A05-Technician-us-2018-2022|T8A05|Which of the following types of emission has the narrowest bandwidth?|D|||Slow-scan TV|FM voice|SSB voice|CW
T8A06-Technician-us-2018-2022|T8A06|Which sideband is normally used for 10 meter HF, VHF, and UHF single-sideband communications?|A|||Upper sideband|Lower sideband|Suppressed sideband|Inverted sideband
T8A07-Technician-us-2018-2022|T8A07|What is an advantage of single sideband (SSB) over FM for voice transmissions?|C|||SSB signals are less susceptible to interference|SSB signals are easier to tune|SSB signals have narrower bandwidth|All of these choices are correct
T8A08-Technician-us-2018-2022|T8A08|What is the approximate bandwidth of a single sideband (SSB) voice signal?|D|||1 kHz|6 kHz|15 kHz|3 kHz
T8A09-Technician-us-2018-2022|T8A09|What is the approximate bandwidth of a VHF repeater FM phone signal?|B|||About 150 kHz|Between 10 and 15 kHz|Between 50 and 125 kHz|Less than 500 Hz
T8A10-Technician-us-2018-2022|T8A10|What is the typical bandwidth of analog fast-scan TV transmissions on the 70 centimeter band?|C|||More than 10 MHz|About 3 MHz|About 6 MHz|About 1 MHz
T8A11-Technician-us-2018-2022|T8A11|What is the approximate maximum bandwidth required to transmit a CW signal?|B|||2.4 kHz|150 Hz|1000 Hz|15 kHz
T8B01-Technician-us-2018-2022|T8B01|What telemetry information is typically transmitted by satellite beacons?|B|||The signal strength of received signals|Health and status of the satellite|Time of day accurate to plus or minus 1/10 second|All of these choices are correct
T8B02-Technician-us-2018-2022|T8B02|What is the impact of using too much effective radiated power on a satellite uplink?|B|||Possibility of commanding the satellite to an improper mode|Blocking access by other users|Possibility of rebooting the satellite control computer|Overloading the satellite batteries
T8B03-Technician-us-2018-2022|T8B03|Which of the following are provided by satellite tracking programs?|D|||The apparent frequency of the satellite transmission, including effects of Doppler shift|The time, azimuth, and elevation of the start, maximum altitude, and end of a pass|Maps showing the real-time position of the satellite track over the earth|All of these choices are correct
T8B04-Technician-us-2018-2022|T8B04|What mode of transmission is commonly used by amateur radio satellites?|D|||CW/data|FM|SSB|All of these choices are correct
T8B05-Technician-us-2018-2022|T8B05|What is a satellite beacon?|C|||An indicator light that shows where to point your antenna|A reflective surface on the satellite|A transmission from a satellite that contains status information|The primary transmit antenna on the satellite
T8B06-Technician-us-2018-2022|T8B06|Which of the following are inputs to a satellite tracking program?|C|||The weight of the satellite|The last observed time of zero Doppler shift|The Keplerian elements|All of these choices are correct
T8B07-Technician-us-2018-2022|T8B07|With regard to satellite communications, what is Doppler shift?|B|||A mode where the satellite receives signals on one band and transmits on another|An observed change in signal frequency caused by relative motion between the satellite and the earth station|A special digital communications mode for some satellites|A change in the satellite orbit
T8B08-Technician-us-2018-2022|T8B08|What is meant by the statement that a satellite is operating in mode U/V?|A|||The satellite uplink is in the 70 centimeter band and the downlink is in the 2 meter band|The satellite frequencies are usually variable|The satellite uplink is in the 15 meter band and the downlink is in the 10 meter band|The satellite operates using ultraviolet frequencies
T8B09-Technician-us-2018-2022|T8B09|What causes spin fading of satellite signals?|B|||Circular polarized noise interference radiated from the sun|Rotation of the satellite and its antennas|Interfering signals within the satellite uplink band|Doppler shift of the received signal
T8B10-Technician-us-2018-2022|T8B10|What do the initials LEO tell you about an amateur satellite?|B|||The satellite is performing a Lunar Ejection Orbit maneuver|The satellite is in a Low Earth Orbit|The satellite battery is in Low Energy Operation mode|The satellite uses Light Emitting Optics
T8B11-Technician-us-2018-2022|T8B11|Who may receive telemetry from a space station?|B|||A licensed radio amateur who has registered for an access code from AMSAT|Anyone who can receive the telemetry signal|A licensed radio amateur with a transmitter equipped for interrogating the satellite|A licensed radio amateur who has been certified by the protocol developer
T8B12-Technician-us-2018-2022|T8B12|Which of the following is a good way to judge whether your uplink power is neither too low nor too high?|C|||Listen for distortion on your downlink signal|Check your signal strength report in the telemetry data|Your signal strength on the downlink should be about the same as the beacon|All of these choices are correct
T8C01-Technician-us-2018-2022|T8C01|Which of the following methods is used to locate sources of noise interference or jamming?|B|||Phase locking|Radio direction finding|Echolocation|Doppler radar
T8C02-Technician-us-2018-2022|T8C02|Which of these items would be useful for a hidden transmitter hunt?|C|||A calibrated noise bridge|Calibrated SWR meter|A directional antenna|All of these choices are correct
T8C03-Technician-us-2018-2022|T8C03|What operating activity involves contacting as many stations as possible during a specified period?|C|||Net operations|Simulated emergency exercises|Contesting|Public service events
T8C04-Technician-us-2018-2022|T8C04|Which of the following is good procedure when contacting another station in a radio contest?|C|||Sign only the last two letters of your call if there are many other stations calling|Contact the station twice to be sure that you are in his log|Send only the minimum information needed for proper identification and the contest exchange|All of these choices are correct
T8C05-Technician-us-2018-2022|T8C05|What is a grid locator?|B|||An instrument for neutralizing a final amplifier|A letter-number designator assigned to a geographic location|An instrument for radio direction finding|A letter-number designator assigned to an azimuth and elevation
T8C06-Technician-us-2018-2022|T8C06|How is access to some IRLP nodes accomplished?|A|||By using DTMF signals|By using CTCSS tone codes|By entering the proper internet password|By obtaining a password that is sent via voice to the node
T8C07-Technician-us-2018-2022|T8C07|What is meant by Voice Over Internet Protocol (VoIP) as used in amateur radio?|A|||A method of delivering voice communications over the internet using digital techniques|A set of rules specifying how to identify your station when linked over the internet to another station|A set of guidelines for contacting DX stations during contests using internet access|A technique for measuring the modulation quality of a transmitter using remote sites monitored via the internet
T8C08-Technician-us-2018-2022|T8C08|What is the Internet Radio Linking Project (IRLP)?|D|||A system for informing amateurs in real time of the frequency of active DX stations|A system for providing access to websites via amateur radio|A technique for measuring signal strength of an amateur transmitter via the internet|A technique to connect amateur radio systems, such as repeaters, via the internet using Voice Over Internet Protocol (VoIP)
T8C09-Technician-us-2018-2022|T8C09|How might you obtain a list of active nodes that use VoIP?|D|||By subscribing to an on line service|From on line repeater lists maintained by the local repeater frequency coordinator|From a repeater directory|All of these choices are correct
T8C10-Technician-us-2018-2022|T8C10|What must be done before you may use the EchoLink system to communicate using a repeater?|B|||You must complete the required EchoLink training|You must register your call sign and provide proof of license|You must have purchased a license to use the EchoLink software|You must be sponsored by a current EchoLink user
T8C11-Technician-us-2018-2022|T8C11|What name is given to an amateur radio station that is used to connect other amateur stations to the internet?|A|||A gateway|A digipeater|A beacon|A repeater
T8D01-Technician-us-2018-2022|T8D01|Which of the following is a digital communications mode?|D|||Packet radio|JT65|IEEE 802.11|All of these choices are correct
T8D02-Technician-us-2018-2022|T8D02|What does the term “APRS” mean?|A|||Automatic Packet Reporting System|Auto Planning Radio Set-up|Advanced Polar Radio System|Associated Public Radio Station
T8D03-Technician-us-2018-2022|T8D03|Which of the following devices is used to provide data to the transmitter when sending automatic position reports from a mobile amateur radio station?|B|||A connection to a broadcast FM sub-carrier receiver|A Global Positioning System receiver|The vehicle speedometer|A WWV receiver
T8D04-Technician-us-2018-2022|T8D04|What type of transmission is indicated by the term "NTSC?"|B|||A Normal Transmission mode in Static Circuit|An analog fast scan color TV signal|A special mode for earth satellite uplink|A frame compression scheme for TV signals
T8D05-Technician-us-2018-2022|T8D05|Which of the following is an application of APRS (Automatic Packet Reporting System)?|D|||Providing information on the number of stations signed into a repeater|Showing automatically the number of packets transmitted via PACTOR during a specific time interval|Providing voice over internet connection between repeaters|Providing real-time tactical digital communications in conjunction with a map showing the locations of stations
T8D06-Technician-us-2018-2022|T8D06|What does the abbreviation "PSK" mean?|C|||Pulse Shift Keying|Phased Slide Keying|Phase Shift Keying|Packet Short Keying
T8D07-Technician-us-2018-2022|T8D07|Which of the following best describes DMR (Digital Mobile Radio)?|D|||An automatic computer logging technique for hands-off logging when communicating while operating a vehicle|A digital technique for transmitting on two repeater inputs simultaneously for automatic error correction|An automatic position tracking mode for FM mobiles communicating through repeaters|A technique for time-multiplexing two digital voice signals on a single 12.5 kHz repeater channel
T8D08-Technician-us-2018-2022|T8D08|Which of the following may be included in packet transmissions?|D|||A check sum that permits error detection|A header that contains the call sign of the station to which the information is being sent|Automatic repeat request in case of error|All of these choices are correct
T8D09-Technician-us-2018-2022|T8D09|What code is used when sending CW in the amateur bands?|C|||Hamming|Baudot|International Morse|All of these choices are correct
T8D10-Technician-us-2018-2022|T8D10|Which of the following operating activities is supported by digital mode software in the WSJT suite?|D|||Moonbounce or Earth-Moon-Earth|Weak-signal propagation beacons|Meteor scatter|All of these choices are correct
T8D11-Technician-us-2018-2022|T8D11|What is an ARQ transmission system?|C|||A method of compressing the data in a message so more information can be sent in a shorter time|A system used to encrypt command signals to an amateur radio satellite|A digital scheme whereby the receiving station detects errors and sends a request to the sending station to retransmit the information|A special transmission format limited to video signals
T8D12-Technician-us-2018-2022|T8D12|Which of the following best describes Broadband-Hamnet(TM), also referred to as a high-speed multi-media network?|D|||A wide-bandwidth digital voice mode employing DRM protocols|A satellite communications network using modified commercial satellite TV hardware|An internet linking protocol used to network repeaters|An amateur-radio-based data network using commercial Wi-Fi gear with modified firmware
T8D13-Technician-us-2018-2022|T8D13|What is FT8?|D|||An eight channel multiplex mode for FM repeaters|A wideband FM voice mode|A digital slow scan TV mode with forward error correction and automatic color compensation|A digital mode capable of operating in low signal-to-noise conditions that transmits on 15-second intervals
T8D14-Technician-us-2018-2022|T8D14|What is an electronic keyer?|B|||A device for switching antennas from transmit to receive|A device that assists in manual sending of Morse code|An interlock to prevent unauthorized use of a radio|A device for voice activated switching from receive to transmit
T9A01-Technician-us-2018-2022|T9A01|What is a beam antenna?|D|||An antenna that reverses the phase of received signals|An antenna built from aluminum I-beams|An omnidirectional antenna invented by Clarence Beam|An antenna that concentrates signals in one direction
T9A02-Technician-us-2018-2022|T9A02|Which of the following describes a type of antenna loading?|D|||Installing a spring in the base of a mobile vertical antenna to make it more flexible|Inserting a resistor in the radiating portion of the antenna to make it resonant|Strengthening the radiating elements of a beam antenna to better resist wind damage|Inserting an inductor in the radiating portion of the antenna to make it electrically longer
T9A03-Technician-us-2018-2022|T9A03|Which of the following describes a simple dipole oriented parallel to the Earth's surface?|D|||A ground-wave antenna|A rhombic antenna|A vertically polarized antenna|A horizontally polarized antenna
T9A04-Technician-us-2018-2022|T9A04|What is a disadvantage of the “rubber duck” antenna supplied with most handheld radio transceivers when compared to a full-sized quarter-wave antenna?|A|||It does not transmit or receive as effectively|If the rubber end cap is lost, it will unravel very easily|It transmits only circularly polarized signals|All of these choices are correct
T9A05-Technician-us-2018-2022|T9A05|How would you change a dipole antenna to make it resonant on a higher frequency?|D|||Lengthen it|Add capacitive loading to the ends of the radiating wires|Insert coils in series with radiating wires|Shorten it
T9A06-Technician-us-2018-2022|T9A06|What type of antennas are the quad, Yagi, and dish?|D|||Log periodic antennas|Isotropic antennas|Non-resonant antennas|Directional antennas
T9A07-Technician-us-2018-2022|T9A07|What is a disadvantage of using a handheld VHF transceiver, with its integral antenna, inside a vehicle?|C|||It might cause the transceiver to overheat|The SWR might decrease, decreasing the signal strength|Signals might not propagate well due to the shielding effect of the vehicle|All of these choices are correct
T9A08-Technician-us-2018-2022|T9A08|What is the approximate length, in inches, of a quarter-wavelength vertical antenna for 146 MHz?|B|||50|19|112|12
T9A09-Technician-us-2018-2022|T9A09|What is the approximate length, in inches, of a half-wavelength 6 meter dipole antenna?|A|||112|50|236|6
T9A10-Technician-us-2018-2022|T9A10|In which direction does a half-wave dipole antenna radiate the strongest signal?|D|||Off the ends of the antenna|In the direction of the feed line|Equally in all directions|Broadside to the antenna
T9A11-Technician-us-2018-2022|T9A11|What is the gain of an antenna?|C|||The additional power that is lost in the antenna when transmitting on a higher frequency|The additional power that is added to the transmitter power|The increase in signal strength in a specified direction compared to a reference antenna|The increase in impedance on receive or transmit compared to a reference antenna
T9A12-Technician-us-2018-2022|T9A12|What is an advantage of using a properly mounted 5/8 wavelength antenna for VHF or UHF mobile service?|B|||It eliminates distortion caused by reflected signals|It has a lower radiation angle and more gain than a 1/4 wavelength antenna|It has 10 times the power gain of a 1/4 wavelength design|It has very high angle radiation for better communicating through a repeater
T9B01-Technician-us-2018-2022|T9B01|Why is it important to have low SWR when using coaxial cable feed line?|B|||To reduce television interference|To reduce signal loss|To prolong antenna life|All of these choices are correct
T9B02-Technician-us-2018-2022|T9B02|What is the impedance of most coaxial cables used in amateur radio installations?|A|||50 ohms|600 ohms|12 ohms|8 ohms
T9B03-Technician-us-2018-2022|T9B03|Why is coaxial cable the most common feed line selected for amateur radio antenna systems?|B|||It can handle more power than any other type of feed line|It is easy to use and requires few special installation considerations|It is less expensive than any other type of feed line|It has less loss than any other type of feed line
T9B04-Technician-us-2018-2022|T9B04|What is the major function of an antenna tuner (antenna coupler)?|D|||It helps a receiver automatically tune in weak stations|It allows an antenna to be used on both transmit and receive|It automatically selects the proper antenna for the frequency band being used|It matches the antenna system impedance to the transceiver's output impedance
T9B05-Technician-us-2018-2022|T9B05|In general, what happens as the frequency of a signal passing through coaxial cable is increased?|B|||The loss decreases|The loss increases|The characteristic impedance decreases|The characteristic impedance increases
T9B06-Technician-us-2018-2022|T9B06|Which of the following connectors is most suitable for frequencies above 400 MHz?|B|||An RS-213 connector|A Type N connector|A DB-25 connector|A UHF (PL-259/SO-239) connector
T9B07-Technician-us-2018-2022|T9B07|Which of the following is true of PL-259 type coax connectors?|C|||They are preferred for microwave operation|They are watertight|They are commonly used at HF frequencies|They are a bayonet type connector
T9B08-Technician-us-2018-2022|T9B08|Why should coax connectors exposed to the weather be sealed against water intrusion?|A|||To prevent an increase in feed line loss|To prevent interference to telephones|To keep the jacket from becoming loose|All of these choices are correct
T9B09-Technician-us-2018-2022|T9B09|What can cause erratic changes in SWR readings?|A|||A loose connection in an antenna or a feed line|The transmitter is being modulated|Interference from other stations is distorting your signal|The transmitter is being over-modulated
T9B10-Technician-us-2018-2022|T9B10|What is the electrical difference between RG-58 and RG-8 coaxial cable?|A|||RG-8 cable has less loss at a given frequency|RG-58 cable can handle higher power levels|RG-58 cable has two shields|There is no significant difference between the two types
T9B11-Technician-us-2018-2022|T9B11|Which of the following types of feed line has the lowest loss at VHF and UHF?|C|||Multi-conductor unbalanced cable|50-ohm flexible coax|Air-insulated hard line|75-ohm flexible coax
T0A01-Technician-us-2018-2022|T0A01|Which of the following is a safety hazard of a 12-volt storage battery?|C|||RF emissions from the battery|Touching both terminals with the hands can cause electrical shock|Shorting the terminals can cause burns, fire, or an explosion|All of these choices are correct
T0A02-Technician-us-2018-2022|T0A02|What health hazard is presented by electrical current flowing through the body?|D|||It may cause injury by heating tissue|It may disrupt the electrical functions of cells|It may cause involuntary muscle contractions|All of these choices are correct
T0A03-Technician-us-2018-2022|T0A03|In the United States, what is connected to the green wire in a three-wire electrical AC plug?|A|||Equipment ground|Hot|The white wire|Neutral
T0A04-Technician-us-2018-2022|T0A04|What is the purpose of a fuse in an electrical circuit?|C|||To prevent power supply ripple from damaging a circuit|To limit current to prevent shocks|To interrupt power in case of overload|All of these choices are correct
T0A05-Technician-us-2018-2022|T0A05|Why is it unwise to install a 20-ampere fuse in the place of a 5-ampere fuse?|C|||The larger fuse would be likely to blow because it is rated for higher current|The power supply ripple would greatly increase|Excessive current could cause a fire|All of these choices are correct
T0A06-Technician-us-2018-2022|T0A06|What is a good way to guard against electrical shock at your station?|D|||Connect all AC powered station equipment to a common safety ground|Use three-wire cords and plugs for all AC powered equipment|Use a circuit protected by a ground-fault interrupter|All of these choices are correct
T0A07-Technician-us-2018-2022|T0A07|Which of these precautions should be taken when installing devices for lightning protection in a coaxial cable feed line?|C|||Include a parallel bypass switch for each protector so that it can be switched out of the circuit when running high power|Include a series switch in the ground line of each protector to prevent RF overload from inadvertently damaging the protector|Mount all of the protectors on a metal plate that is in turn connected to an external ground rod|Keep the ground wires from each protector separate and connected to station ground
T0A08-Technician-us-2018-2022|T0A08|What safety equipment should always be included in home-built equipment that is powered from 120V AC power circuits?|A|||A fuse or circuit breaker in series with the AC hot conductor|An inductor in parallel with the AC power source|A capacitor in series with the AC power source|An AC voltmeter across the incoming power source
T0A09-Technician-us-2018-2022|T0A09|What should be done to all external ground rods or earth connections?|B|||Keep them as far apart as possible|Bond them together with heavy wire or conductive strap|Waterproof them with silicone caulk or electrical tape|Tune them for resonance on the lowest frequency of operation
T0A10-Technician-us-2018-2022|T0A10|What can happen if a lead-acid storage battery is charged or discharged too quickly?|C|||The memory effect will reduce the capacity of the battery|The voltage can become reversed|The battery could overheat, give off flammable gas, or explode|All of these choices are correct
T0A11-Technician-us-2018-2022|T0A11|What kind of hazard might exist in a power supply when it is turned off and disconnected?|B|||Static electricity could damage the grounding system|You might receive an electric shock from the charge stored in large capacitors|Circulating currents inside the transformer might cause damage|The fuse might blow if you remove the cover
T0B01-Technician-us-2018-2022|T0B01|When should members of a tower work team wear a hard hat and safety glasses?|B|||At all times except when climbing the tower|At all times when any work is being done on the tower|At all times except when belted firmly to the tower|Only when the tower exceeds 30 feet in height
T0B02-Technician-us-2018-2022|T0B02|What is a good precaution to observe before climbing an antenna tower?|A|||Put on a carefully inspected climbing harness(fall arrester)and safety glasses|Remove all tower grounding connections|Make sure that you wear a grounded wrist strap|All of these choices are correct
T0B03-Technician-us-2018-2022|T0B03|Under what circumstances is it safe to climb a tower without a helper or observer?|A|||Never|When the work being done is not more than 20 feet above the ground|When no mechanical work is being performed|When no electrical work is being performed
T0B04-Technician-us-2018-2022|T0B04|Which of the following is an important safety precaution to observe when putting up an antenna tower?|C|||Wear a ground strap connected to your wrist at all times|Insulate the base of the tower to avoid lightning strikes|Look for and stay clear of any overhead electrical wires|All of these choices are correct
T0B05-Technician-us-2018-2022|T0B05|What is the purpose of a gin pole?|A|||To lift tower sections or antennas|To be used in place of a safety harness|To provide a temporary ground|To temporarily replace guy wires
T0B06-Technician-us-2018-2022|T0B06|What is the minimum safe distance from a power line to allow when installing an antenna?|D|||Half the width of your property|1/2 wavelength at the operating frequency|The height of the power line above ground|Enough so that if the antenna falls unexpectedly, no part of it can come closer than 10 feet to the power wires
T0B07-Technician-us-2018-2022|T0B07|Which of the following is an important safety rule to remember when using a crank-up tower?|A|||This type of tower must not be climbed unless retracted or mechanical safety locking devices have been installed|This type of tower must never be painted|This type of tower must never be grounded|All of these choices are correct
T0B08-Technician-us-2018-2022|T0B08|What is considered to be a proper grounding method for a tower?|A|||Separate eight-foot long ground rods for each tower leg, bonded to the tower and each other|A connection between the tower base and a cold water pipe|A ferrite-core RF choke connected between the tower and ground|A single four-foot ground rod, driven into the ground no more than 12 inches from the base
T0B09-Technician-us-2018-2022|T0B09|Why should you avoid attaching an antenna to a utility pole?|B|||The antenna will not work properly because of induced voltages|The antenna could contact high-voltage power lines|The utility company will charge you an extra monthly fee|All of these choices are correct
T0B10-Technician-us-2018-2022|T0B10|Which of the following is true when installing grounding conductors used for lightning protection?|B|||Wires must be carefully routed with precise right-angle bends|Sharp bends must be avoided|Only non-insulated wire must be used|Common grounds must be avoided
T0B11-Technician-us-2018-2022|T0B11|Which of the following establishes grounding requirements for an amateur radio tower or antenna?|D|||FCC Part 97 Rules|FAA tower lighting regulations|UL recommended practices|Local electrical codes
T0B12-Technician-us-2018-2022|T0B12|Which of the following is good practice when installing ground wires on a tower for lightning protection?|A|||Ensure that connections are short and direct|Put a loop in the ground connection to prevent water damage to the ground system|Make sure that all bends in the ground wires are clean, right-angle bends|All of these choices are correct
T0B13-Technician-us-2018-2022|T0B13|What is the purpose of a safety wire through a turnbuckle used to tension guy lines?|C|||Prevent theft or vandalism|Deter unauthorized climbing of the tower|Prevent loosening of the guy line from vibration|Secure the guy if the turnbuckle breaks
T0C01-Technician-us-2018-2022|T0C01|What type of radiation are VHF and UHF radio signals?|C|||Gamma radiation|Alpha radiation|Non-ionizing radiation|Ionizing radiation
T0C02-Technician-us-2018-2022|T0C02|Which of the following frequencies has the lowest value for Maximum Permissible Exposure limit?|D|||3.5 MHz|1296 MHz|440 MHz|50 MHz
T0C03-Technician-us-2018-2022|T0C03|What is the maximum power level that an amateur radio station may use at VHF frequencies before an RF exposure evaluation is required?|C|||1 watt forward power|50 watts PEP reflected power|50 watts PEP at the antenna|1500 watts PEP transmitter output
T0C04-Technician-us-2018-2022|T0C04|What factors affect the RF exposure of people near an amateur station antenna?|D|||Radiation pattern of the antenna|Distance from the antenna to a person|Frequency and power level of the RF field|All of these choices are correct
T0C05-Technician-us-2018-2022|T0C05|Why do exposure limits vary with frequency?|D|||Lower frequency RF fields do not penetrate the human body|Lower frequency RF fields have more energy than higher frequency fields|Higher frequency RF fields are transient in nature|The human body absorbs more RF energy at some frequencies than at others
T0C06-Technician-us-2018-2022|T0C06|Which of the following is an acceptable method to determine that your station complies with FCC RF exposure regulations?|D|||By calculation based on FCC OET Bulletin 65|By calculation based on computer modeling|By measurement of field strength using calibrated equipment|All of these choices are correct
