LK0507|附图中的电路元器件符号代表的是：|C|LK0507.jpg|[A]稳压二极管|[B]压电晶体|[C]发光二极管|[D]电阻
LK0508|附图中的电路元器件符号代表的是：|C|LK0508.jpg|[A]绝缘栅场效应半导体三极管|[B]结型场效应半导体三极管|[C]PNP双极型半导体三极管|[D]NPN双极型半导体三极管
LK0509|附图中的电路元器件符号代表的是：|D|LK0509.jpg|[A]PNP双极型半导体三极管|[B]绝缘栅场效应半导体三极管|[C]结型场效应半导体三极管|[D]NPN双极型半导体三极管
LK0510|附图中的电路元器件符号代表的是：|B|LK0510.jpg|[A]绝缘栅场效应半导体三极管|[B]结型场效应半导体三极管|[C]PNP双极型半导体三极管|[D]NPN双极型半导体三极管
LK0511|附图中的电路元器件符号代表的是：|C|LK0511.jpg|[A]结型场效应半导体三极管|[B]PNP双极型半导体三极管|[C]绝缘栅场效应半导体三极管|[D]NPN双极型半导体三极管
LK0594|下列电路具备的功能是：|A|LK0594.jpg|[A]低通滤波|[B]过流保护|[C]高通滤波|[D]带通滤波
LK0595|下列电路具备的功能是：|C|LK0595.jpg|[A]带通滤波|[B]高通滤波|[C]低通滤波|[D]过流保护
LK0596|下列电路具备的功能是：|A|LK0596.jpg|[A]低通滤波|[B]过流保护|[C]高通滤波|[D]带通滤波
LK0597|下列电路具备的功能是：|B|LK0597.jpg|[A]过流保护|[B]低通滤波|[C]带通滤波|[D]高通滤波
LK0598|下列电路具备的功能是：|D|LK0598.jpg|[A]带通滤波|[B]高通滤波|[C]过流保护|[D]低通滤波
LK0599|下列电路具备的功能是：|C|LK0599.jpg|[A]带通滤波|[B]过流保护|[C]高通滤波|[D]低通滤波
LK0600|下列电路具备的功能是：|C|LK0600.jpg|[A]低通滤波|[B]过流保护|[C]高通滤波|[D]带通滤波
LK0601|下列电路具备的功能是：|D|LK0601.jpg|[A]过流保护|[B]低通滤波|[C]带通滤波|[D]高通滤波
LK0602|下列电路具备的功能是：|D|LK0602.jpg|[A]低通滤波|[B]过流保护|[C]带通滤波|[D]高通滤波
LK0603|下列电路具备的功能是：|A|LK0603.jpg|[A]高通滤波|[B]低通滤波|[C]过流保护|[D]带通滤波
LK0604|下列电路具备的功能是：|A|LK0604.jpg|[A]带通滤波|[B]过流保护|[C]低通滤波|[D]高通滤波
LK0605|下列电路是一个：|D|LK0605.jpg|[A]电感三点式振荡器|[B]电容三点式振荡器|[C]RC反馈式振荡器|[D]电感耦合式振荡器
LK0606|下列电路是一个：|C|LK0606.jpg|[A]RC反馈式振荡器|[B]电容三点式振荡器|[C]电感三点式振荡器|[D]电感反馈式振荡器
LK0607|下列电路是一个：|A|LK0607.jpg|[A]电容三点式振荡器|[B]电感三点式振荡器|[C]RC反馈式振荡器|[D]电感反馈式振荡器
LK0608|下列电路是一个：|B|LK0608.jpg|[A]电感三点式振荡器|[B]RC反馈式振荡器|[C]电感反馈式振荡器|[D]电容三点式振荡器
LK0609|下列电路是一个：|C|LK0609.jpg|[A]RC反馈式振荡器|[B]电感三点式振荡器|[C]电容三点式振荡器|[D]电感反馈式振荡器
LK0610|下列电路是一个：|A|LK0610.jpg|[A]二极管半波整流器|[B]二极管桥式整流器|[C]二极管全波整流器|[D]二极管环形调制器
LK0611|下列电路是一个：|C|LK0611.jpg|[A]二极管全波整流器|[B]二极管半波整流器|[C]二极管桥式整流器|[D]二极管环形调制器
LK0612|下列电路是一个：|B|LK0612.jpg|[A]二极管环形调制器|[B]二极管全波整流器|[C]二极管桥式整流器|[D]二极管半波整流器
LK0613|下列电路是一个：|D|LK0613.jpg|[A]二极管半波整流器|[B]二极管桥式整流器|[C]二极管全波整流器|[D]二极管环形调制器
LK0734|图中的电路为：|B|LK0734.jpg|[A]共集电极放大器|[B]共基极放大器|[C]共栅极放大器|[D]共发射极放大器
LK0735|图中的电路为：|D|LK0735.jpg|[A]共基极放大器|[B]共源极放大器|[C]共集电极放大器|[D]共发射极放大器
LK0736|图中的电路为：|A|LK0736.jpg|[A]共集电极放大器|[B]共基极放大器|[C]共发射极放大器|[D]共漏极放大器
LK0614|图示电路为业余无线电爱好者常用的简易场强表。各部件的作用分别为：|B|LK0614.jpg|[A]A-整流，C1、C2-隔直流，L-放大，D-滤波，C3-谐振，M-指示|[B]A-接收电波，C1、C2、L-谐振选频，D-检波，C3-旁路滤波，M-指示|[C]A-接收电波，C1、C2旁路滤波，L-升压，D-放大，C3-隔直流，M-指示|[D]A-接收电波，C1、C2高频旁路，L-放大，D-开关，C3-耦合，M-指示
LK0615|将电阻R和电容C串联后突然接到直流电压U上，电容C两端的电压会：|A||[A]从0按指数规律逐渐增加到U|[B]从0突然跳到U，然后再按指数规律逐渐减小到0|[C]从U突然跳到0，然后再按指数规律逐渐增大到U|[D]从U按指数规律逐渐减小到0
LK0616|将电阻R和电容C串联后突然接到直流电压U上，电容C两端的电压在经过时间常数T后大约会达到U的：|B||[A]37%|[B]63%|[C]99%|[D]6.28%
LK0617|将电阻R和电容C串联后突然接到直流电压U上，电阻R两端的电压会：|B||[A]从U突然跳到0，然后再按直线规律逐渐减小到U|[B]从0突然跳到U，然后再按指数规律逐渐减小到0|[C]从U按直线规律逐渐减小到0|[D]从0按指数规律逐渐增加到U
LK0618|将电阻R和电容C串联后突然接到直流电压U上，电阻R两端的电压在经过时间常数T后大约会达到U的：|D||[A]99%|[B]6.28%|[C]63%|[D]37%
LK0619|将电阻R和电容C串联后突然接到直流电压U上，流过电阻R的电流会：|D||[A]从0按指数规律逐渐增加到U/R|[B]从U/R突然跳到0并保持|[C]从0突然跳到U/R并保持|[D]从0突然跳到U/R，然后再按指数规律逐渐减小到0
LK0620|将电阻R和电容C串联后突然接到直流电压U上，流过电容C的电流会：|A||[A]从0突然跳到U/R，然后再按指数规律逐渐减小到0|[B]从0按指数规律逐渐增加到U/R|[C]从U/R突然跳到0并保持|[D]从0突然跳到U/R并保持
LK0621|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，电容C两端的电压会：|C||[A]从0按指数规律逐渐增加到U|[B]从U突然跳到0并保持|[C]从U按指数规律逐渐减小到0|[D]从0突然跳到U并保持
LK0622|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，电阻R两端的电压会：|C||[A]从U突然跳到0并保持|[B]从0突然跳到U并保持|[C]从U按指数规律逐渐减小到0|[D]从0按指数规律逐渐增加到U
LK0623|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，流过电阻R的电流会：|D||[A]从0突然跳到U/R，然后再按指数规律逐渐减小到0|[B]从0按指数规律逐渐增加到U/R|[C]从U突然跳到0，然后再按指数规律逐渐增大到U/R|[D]从U/R按指数规律逐渐减小到0
LK0624|电阻R和电容C并联后接在电压为U的直流电源上。突然断开电源，流过电容C的电流会：|B||[A]从U突然跳到0，然后再按指数规律逐渐增大到U/R|[B]从0突然跳到U/R，然后再按指数规律逐渐减小到0|[C]从0按指数规律逐渐增加到U/R|[D]从0突然跳到U/R并保持
LK0625|将电阻R和电感L串联后突然接到直流电压U上，电感L两端的电压会：|C||[A]从U突然跳到0并保持|[B]从U按指数规律逐渐减小到0|[C]从0突然跳到U，然后再按指数规律逐渐减小到0|[D]从0按指数规律逐渐增加到U
LK0626|将电阻R和电感L串联后突然接到直流电压U上，电感L两端的电压在经过时间常数T后大约会达到U的：|D||[A]63%|[B]99%|[C]6.28%|[D]37%
LK0627|将电阻R和电感L串联后突然接到直流电压U上，电阻R两端的电压在经过时间常数T后大约会达到U的：|D||[A]99%|[B]37%|[C]6.28%|[D]63%
LK0628|将电阻R和电感L串联后突然接到直流电压U上，电阻R两端的电压会：|B||[A]从U按指数规律逐渐减小到0|[B]从0按指数规律逐渐增加到U|[C]从U突然跳到0并保持|[D]从0突然跳到U，然后再按指数规律逐渐减小到0
LK0629|将电阻R和电感L串联后突然接到直流电压U上，流过电阻R的电流会：|A||[A]从0按指数规律逐渐增加到U/R|[B]从U/R按指数规律逐渐减小到0|[C]从0突然跳到U/R并保持U/R|[D]从0突然跳到U/R，然后再按指数规律逐渐减小到0
LK0630|将电阻R和电感L串联后突然接到直流电压U上，流过电感L的电流会：|A||[A]从0按指数规律逐渐增加到U/R|[B]从0突然跳到U/R，然后再按指数规律逐渐减小到0|[C]从U/R按指数规律逐渐减小到0|[D]从0突然跳到U/R并保持
LK0631|电阻R和电感L并联后接在电流为I的直流电路中。突然断开电路，电感L两端的电压会：|C||[A]从0按指数规律逐渐增加到I*R|[B]保持在0|[C]从I*R按指数规律逐渐减小到0|[D]保持在I*R
LK0636|将继电器的线圈接在开关三极管的集电极电路中，用三极管控制继电器的通断。可能发生的现象是：|D||[A]三极管关断的瞬间集电极可能承受远高于工作电流的电流冲击|[B]三极管导通的瞬间集电极可能承受远高于电源的电压冲击|[C]三极管导通的瞬间集电极可能承受远高于工作电流的电流冲击|[D]三极管关断的瞬间集电极可能承受远高于电源的电压冲击
LK0637|用开关器件控制继电器线圈的通断时，经常要在继电器线圈两端并联一个二极管或者电容，其作用是：|D||[A]减少通过开关器件的工作电流|[B]减少继电器的磨损|[C]消除继电器接点通断时产生的火花干扰|[D]吸收继电器线圈电感在电路关断瞬间感应出的反向电动势以保护开关器件
LK0638|用一个电压为4.2伏的低电压电池和一堆无源电子元件做电路实验，但连接电路时感觉手不慎被高电压击了一下。可能产生这个高电压的元件是：|B||[A]额定功率为50瓦的大电阻|[B]电源变压器的绕组|[C]电解电容器|[D]大电流高反压二极管
LK0639|用继电器控制直流负载时，有时在继电器接点线圈两端并联一个电容，其作用是：|D||[A]吸收继电器线圈电感在电路关断瞬间感应出的反向电动势以保护开关器件|[B]减少继电器的磨损|[C]减少通过开关器件的工作电流|[D]消除继电器接点通断时产生的火花干扰
LK0675|“Q值”是经常被用来描述谐振回路或者谐振天线电路的一个电气参数。它表示的是：|B||[A]谐振回路体积或者天线尺寸与波长的比例。体积或尺寸越紧凑，Q值越高|[B]谐振回路中信号的能量损耗情况。损耗越小，Q值越高|[C]谐振回路或者天线所耐受的最大功率。耐受功率越大，Q值越高|[D]谐振回路或者天线所能正常工作的最高频率。工作频率上限越高， Q值越高
LK0676|根据谐振回路或者谐振天线电路Q值的高低可以做出如下判断：|D||[A]Q值越高，回路或天线的工作频率越高|[B]Q值越高，回路或天线的工作状态受频率变化的影响越小|[C]Q值越高，谐振曲线越平坦，选择性越不明显，通带宽度越宽|[D]Q值越高，谐振曲线越尖锐，选择性越好，通带宽度越窄
LK0677|谐振回路的通带宽度BW是指：|D||[A]回路两端电压信号幅度从中心频率衰减95%时上、下限频率的间距|[B]回路两端电压信号幅度从中心频率衰减80%时上、下限频率的间距|[C]回路两端电压信号幅度从中心频率衰减30%时上、下限频率的间距|[D]回路两端电压信号幅度从中心频率衰减3dB时上、下限频率的间距
LK0678|滤波器的“截止频率”是指：|B||[A]低于该频率的信号将被滤波器完全切除|[B]输出频率特性曲线从通带的0dB变化到-3dB的频率|[C]高于该频率的信号将被滤波器完全切除|[D]高于该频率的信号将会在滤波器中发生非线性失真
LK0679|滤波器的“3dB带宽”是指：|C||[A]滤波器维持3dB增益的频率比范围宽度|[B]输出信号相对于输入信号衰减3dB以下（含3dB）的频率范围宽度|[C]输出频率特性曲线从通带的0dB变化到-3dB的频率之间的宽度|[D]输出信号相对于输入信号衰减3dB以上（含3dB）的频率范围宽度
LK0680|滤波器有一个称为“通带波动”的参数，是指：|D||[A]等幅信号通过滤波器时幅度发生抖动的现象|[B]滤波器因元器件不稳定等随机原因使输出信号幅度发生上下波动的现象|[C]滤波器频率特性在整个频谱范围内的变化趋势|[D]通带范围内衰减因频率不同的变化幅度
LK1014|在下列种类的谐振回路中，通频带最窄的是：|D||[A]松耦合高Q参差调谐回路|[B]紧耦合高Q同频双调谐回路|[C]松耦合低Q同频双调谐回路|[D]松耦合的高Q单调谐或同频双调谐回路
LK0687|用SSB接收机的天线引线靠近一个晶体管LC振荡器电路板，接收其信号。振荡器电路接通电源后，发现收到的信号音调会从低到高或者从高到低变化。这主要因为：|B||[A]半导体晶体管处于老化过程|[B]元器件通电发热，引起相关LC参数变化，造成谐振频率漂移|[C]随着射频能量泄露，电路的输出功率下降|[D]接收机的声音能量反馈到电路板引起
LK0688|在无线电电路中常用于产生基准频率的元件中，按频率稳定度由低到高的排列为：|A||[A]RC定时电路，LC回路，陶瓷谐振器，石英声表面波元件，石英晶体谐振器|[B]RC定时电路，LC回路，石英声表面波元件，石英晶体谐振器，陶瓷谐振器|[C]LC回路，RC定时电路，陶瓷谐振器，石英声表面波元件，石英晶体谐振器|[D]RC定时电路，陶瓷谐振器，LC回路，石英晶体谐振器，石英声表面波元件
LK0780|采用锁相环频率合成器的收发信机会在信号中带有附加的相位噪声，主要原因是：|C||[A]频率合成器的数字电路中在信号跳变时产生谐波，造成噪声|[B]锁相环频率合成器电路复杂，大量元器件的热噪声叠加成相位噪声|[C]从检测到本振频率漂移并反馈纠正需要捕捉时间，该延迟造成本振信号相位抖动|[D]频率合成器的振荡器产生非理想正弦波，带有噪声频率分量
LK0781|很多现代业余无线电收发信机的本机振荡电路采用了直接数字频率合成（DDS）方式。它的主要特点是：|C||[A]采用同样的频率源振荡器时频率稳定度优于锁相环频率合成方式|[B]直接产生纯净的正弦波信号，不需要采用任何滤波器|[C]电路结构简洁，无锁相捕捉范围限制，不产生相位噪声，跳换频率快|[D]与锁相环频率合成方式相比，可以使用速度较低的数字元器件
LK0763|放大器的负反馈是指这样的电路：|D||[A]将放大器输入信号的一部分直通到放大器的输出端，起到加强输出信号的作用|[B]将放大器输出信号的一部分回输到放大器的输入端，起到加强输入信号的作用|[C]将放大器输入信号的一部分直通到放大器的输出端，起到抵消输出信号的作用|[D]将放大器输出信号的一部分回输到放大器的输入端，起到抵消输入信号的作用
LK0764|无线电设备的放大器中大量使用了负反馈技术。与没有反馈的相比，负反馈放大器的特点是：|A||[A]失真小，工作稳定，但增益会有所减小|[B]放大倍数增大，输出信号含有的新频率分量增多|[C]输出信号幅度加大，而需要的输入信号幅度减小|[D]增益增大，但失真会有所增加
LK1016|电路分析经常用到理想运算放大器的概念。理想运算放大器是指：|D||[A]没有电源消耗的放大器|[B]内部噪声等于零的放大器|[C]输出电压幅度没有限制的放大器|[D]开环放大倍数无穷大的放大器
LK0732|小信号放大器是指：|C||[A]输出信号电压幅度始终小于10伏的放大器|[B]增益不超过30dB的放大器|[C]工作点始终处于线性工作区的放大器|[D]输入信号电压幅度始终小于10毫伏的放大器
LK0733|大信号放大器是指：|C||[A]增益超过30dB的放大器|[B]输出信号电压最大幅度大于10伏的放大器|[C]工作点可以超出线性工作区的放大器|[D]输入信号电压最大幅度大于10毫伏的放大器
LK0737|半导体三极管放大器的输入阻抗由低到高的排列为：|B||[A]共栅极放大器、共源极放大器、共漏极放大器|[B]共基极放大器、共发射极放大器、共集电极放大器|[C]共集电极放大器、共发射极放大器、共基极放大器|[D]共发射极放大器、共集电极放大器、共基极放大器
LK0738|半导体三极管放大器的电流放大倍数由低到高的排列为：|D||[A]共集电极放大器、共发射极放大器、共基极放大器|[B]共发射极放大器、共集电极放大器、共基极放大器|[C]共源极放大器、共漏极放大器、共栅极放大器|[D]共基极放大器、共发射极放大器、共集电极放大器
LK0739|工作在HF频段的电子管射频线性功率放大器多采用共基极放大电路，这是因为共基极放大电路：|B||[A]共基极放大电路的非线性失真最小|[B]输入阻抗低，栅极接地进一步阻断输入输出的极间电容耦合，因此工作稳定，不易自激|[C]共基极放大电路的输入阻抗最高，同样的信号电流可得到较大的输入电压|[D]共基极放大电路的电压放大倍数最大
LK0740|在下面的三极管放大电路中，Rc的常用名称和作用是：|D|LK0740.jpg|[A]偏流电阻，为晶体管提供偏置电流以工作在适当工作点|[B]集电极负反馈电阻，提供负反馈，减少信号失真|[C]发射极负反馈电阻，稳定直流工作点|[D]负载电阻，将集电极信号电流转换为信号电压
LK0741|在下面的三极管放大电路中，Re的常用名称和作用是：|C|LK0741.jpg|[A]负载电阻，将集电极信号电流转换为信号电压|[B]偏流电阻，为晶体管提供偏置电流以工作在适当工作点|[C]发射极负反馈电阻，稳定直流工作点|[D]负载电阻，将发射极信号电流转换为信号电压
LK0742|在下面的三极管放大电路中，Rb1的常用名称和作用是：|D|LK0742.jpg|[A]基极负反馈电阻，提供负反馈，减少信号失真|[B]发射极负反馈电阻，稳定直流工作点|[C]负载电阻，将输入信号电流转换为信号电压|[D]偏流电阻，为晶体管提供偏置电流以工作在适当工作点
LK0743|在下面的三极管放大电路中，Cb的常用名称和作用是：|A|LK0743.jpg|[A]输入耦合（或隔直流）电容，使输入交流信号电流进入放大器但阻隔直流电流分量出入|[B]负反馈电容，提供负反馈，减少信号失真|[C]旁路电容，使发射极交流信号电流分量顺利通过，不致在Re造成压降形成负反馈|[D]输出耦合（或隔直流）电容，使输出交流信号顺利输出但阻隔直流分量电流出入
LK0744|在下面的三极管放大电路中，Ce的常用名称和作用是：|D|LK0744.jpg|[A]输出耦合（或隔直流）电容，使输出交流信号顺利输出但阻隔直流分量电流出入|[B]负反馈电容，提供负反馈，减少信号失真|[C]输入耦合（或隔直流）电容，使输入交流信号电流进入放大器但阻隔直流电流分量出入|[D]旁路电容，使发射极交流信号电流分量顺利通过，不致在Re造成压降形成负反馈
LK0745|在下面的三极管放大电路中，Cc的常用名称和作用是：|C|LK0745.jpg|[A]负反馈电容，提供负反馈，减少信号失真|[B]旁路电容，使发射极交流信号电流分量顺利通过，不致在Re造成压降形成负反馈|[C]输出耦合（或隔直流）电容，使输出交流信号顺利输出但阻隔直流分量电流出入|[D]输入耦合（或隔直流）电容，使输入交流信号电流进入放大器但阻隔直流电流分量出入
LK0748|在无线电技术中，通常把放大器分为A、B、C、D等类别，这种分类是依据：|D||[A]放大器件的最高工作频率|[B]放大器件的最大输出功率|[C]放大器件的质量等级|[D]放大器件的工作点所处的范围
LK0749|根据放大器的工作状态，通常把放大器分为A、B、C、D等类别。A类放大器是指：|A||[A]放大器件在整个信号周期内始终工作在线性区的放大器|[B]放大器件在半个信号周期内处于截止区，另半个周期处于饱和区的放大器|[C]放大器件在半个信号周期内处于截止区，另半个周期的部分时间候处于饱和区的放大器|[D]放大器件在半个信号周期内工作点处于线性区、另半个信号周期内处于截止区的放大器
LK0750|根据放大器的工作状态，通常把放大器分为A、B、C、D等类别。B类放大器是指：|D||[A]放大器件在整个信号周期内始终工作在线性区的放大器|[B]放大器件在半个信号周期内处于截止区，另半个周期处于饱和区的放大器|[C]放大器件在半个信号周期内处于截止区，另半个周期的部分时间候处于饱和区的放大器|[D]放大器件在半个信号周期内工作点处于线性区、另半个信号周期内处于截止区的放大器
LK0751|根据放大器的工作状态，通常把放大器分为A、B、C、D等类别。C类放大器是指：|B||[A]放大器件在半个信号周期内工作点处于线性区、另半个信号周期内处于截止区的放大器|[B]放大器件在多于半个信号周期的时间内处于截止区，另半个周期的部分时间候处于线性区的放大器|[C]放大器件在半个信号周期内处于截止区，另半个周期处于饱和区的放大器|[D]放大器件在整个信号周期内始终工作在线性区的放大器
LK0752|根据放大器的工作状态，通常把放大器分为A、B、C、D等类别。D类放大器是指：|B||[A]放大器件在整个信号周期内始终工作在线性区的放大器|[B]放大器件在半个信号周期内处于截止区，另半个周期处于饱和区的放大器|[C]放大器件在半个信号周期内处于截止区，另半个周期的部分时间候处于饱和区的放大器|[D]放大器件在半个信号周期内工作点处于线性区、另半个信号周期内处于截止区的放大器
LK0753|A、B、C、D四类放大器按输出波形失真由小到大的排列顺序是：|B||[A]A、C、B、D|[B]A、B、C、D|[C]B、A、D、C|[D]D、C、B、A
LK0754|A、B、C、D四类放大器用作射频功率放大时，按电源效率由高到低的排列顺序是：|A||[A]D、C、B、A|[B]A、B、C、D|[C]B、A、D、C|[D]D、C、A、B
LK0755|A、B、C、D四类放大器中，可以单独用作射频线性功率放大器、但不能单独用作音频线性功率放大器的是：|A||[A]B|[B]D|[C]C|[D]A
LK0756|A、B、C、D四类放大器中，既可以单独用作射频线性功率放大器、又能单独用作音频线性功率放大器的是： （不考虑电源效率）|B||[A]B|[B]A|[C]C|[D]D
LK0757|A、B、C、D四类放大器中，可以用作FM射频功率放大器的全部类别有： （不考虑电源效率）|D||[A]A|[B]A、B、C|[C]A、B、D|[D]A、B、C、D
LK0758|A、B、C、D四类放大器中，可以用作CW射频功率放大器的全部类别有： （不考虑电源效率）|D||[A]A|[B]A、B、C|[C]A、B、D|[D]A、B、C、D
LK0759|A、B、C、D四类放大器中，适宜于做小信号放大器的是：|D||[A]B|[B]C|[C]D|[D]A
LK0760|A、B、C、D四类放大器中，属于大信号放大器的全部类别有：|B||[A]A、C、D|[B]B、C、D|[C]A、B、C、D|[D]C、D
LK1017|在半导体三极管的基本放大电路中，电压增益最大的是：|B||[A]共基极放大电路|[B]共发射极放大电路|[C]共集电极放大电路|[D]带负反馈的共发射极放大电路
LK1018|在半导体三极管的基本放大电路中，输入阻抗最高的是：|D||[A]共发射极放大电路|[B]共基极放大电路|[C]带正反馈的共发射极放大电路|[D]共集电极放大电路
LK1019|在半导体三极管的基本放大电路中，输出阻抗最低的是：|C||[A]共基极放大电路|[B]共发射极放大电路|[C]共集电极放大电路|[D]带正反馈的共发射极放大电路
LK1020|下列放大器电路中，电源效率最低的是：|D||[A]甲乙类放大器|[B]乙类放大器|[C]丙类放大器|[D]甲类放大器
LK1021|下列放大器电路中，电源效率最高的是：|B||[A]甲类放大器|[B]丙类放大器|[C]乙类放大器|[D]甲乙类放大器
LK1022|下列放大器电路中，波形失真最小的是：|B||[A]丙类放大器|[B]甲类放大器|[C]乙类放大器|[D]甲乙类放大器
LK1023|下列放大器电路中，波形失真最大的是：|A||[A]丙类放大器|[B]甲类放大器|[C]乙类放大器|[D]甲乙类放大器
LK1024|下列放大器电路中，最适宜用作音频大功率放大器的是：|D||[A]甲类放大器|[B]乙类放大器|[C]丙类放大器|[D]甲乙类放大器
LK1025|下列放大器电路中，最适宜用作音频小信号放大器的是：|D||[A]丙类放大器|[B]甲乙类放大器|[C]乙类放大器|[D]甲类放大器
LK1026|下列放大器电路中，最适宜用作CW射频功率放大器的是：|C||[A]乙类放大器|[B]甲乙类放大器|[C]丙类放大器|[D]甲类放大器
LK1027|下列放大器电路中，最适宜用作FM射频功率放大器的是：|D||[A]甲类放大器|[B]甲乙类放大器|[C]乙类放大器|[D]丙类放大器
LK1028|下列放大器电路中，最适宜用作SSB射频功率放大器的是：|A||[A]接近乙类的甲乙类放大器|[B]甲类放大器|[C]丙类放大器|[D]接近甲类的甲乙类放大器
LK0761|很多业余电台的末级和末前级射频输出放大器中采用两个并联的输出半导体功率管，这是为了：|D||[A]双管并联，得到双倍的器件耐压，减少损坏几率|[B]双管并联，使每个功率管的失真互相补偿，减少失真，降低杂散发射|[C]构成推挽电路，减小输出波形的失真|[D]双管并联，得到双倍的输出电流和输出功率
LK0762|很多现代无线电设备的音频功率放大电路采用两个串联的输出半导体功率管，分别负责信号正、负半周的放大。这种电路的通用名称和作用是：|D||[A]双管串联电路，得到较高的输出阻抗以改善与负载的阻抗匹配|[B]双管串联电路，得到双倍的输出电流和输出功率|[C]双管串联电路，得到较高的输入阻抗以改善与推动级之间的阻抗匹配|[D]推挽放大电路，实现极小静态工作点下的高电源效率的线性功率放大
LK0424|选择解调部件的主要应考因素是：|A||[A]尽量忠实地还原原始信号|[B]尽量提升已调制信号中的载频分量|[C]尽量补偿接收到的射频信号的频率偏移|[D]尽量对已调制信号加以放大
LK0423|接收机解调部件的作用是：|B||[A]对接收到的射频信号进行宽带线性放大|[B]从接收到的已调制射频信号中分离出原始信号|[C]从接收到的已调制射频信号中提取出载频分量|[D]对接收到的射频信号进行选频放大
LK1174|乘积检波器的作用是什么？|D||[A]用来给调相信号检波|[B]将语音信号从背景噪声中分离开来|[C]解调FM信号|[D]用来给CW或SSB信号检波
LK0419|无线电通信选择不同调制方式的主要考虑因素是：|B||[A]防止与附近发射机产生三阶互调、尽量降低本振相位噪声、采用高中频方案|[B]信息在传递过程中的保真度、信号的抗干扰能力、尽量节省无线电频谱资源|[C]有利于提高接收机选择性、尽量提高话筒灵敏度、防止产生谐波干扰|[D]改善天线阻抗匹配、尽量提高发射频率稳定度、尽量减少杂散发射
LK1050|下列调制得到的信号幅度恒定不变：|B||[A]幅度键控调制ASK|[B]移频键控FSK|[C]幅度调制AM|[D]单边带幅度调制SSB
LK1051|下列调制得到的信号幅度恒定不变：|C||[A]幅度键控调制ASK|[B]单边带幅度调制SSB|[C]频率调制FM|[D]幅度调制AM
LK1052|下列调制得到的信号幅度恒定不变：|B||[A]幅度键控调制ASK|[B]相位调制PM|[C]单边带幅度调制SSB|[D]幅度调制AM
LK1053|下列调制得到的信号幅度恒定不变：|C||[A]幅度调制AM|[B]幅度键控调制ASK|[C]移相键控调制PSK|[D]单边带幅度调制SSB
LK1054|下列调制得到的信号周期恒定不变：|A||[A]相位调制PM|[B]单边带幅度调制SSB|[C]频率键控调制FSK|[D]频率调制FM
LK1055|下列调制得到的信号中载频分量幅度恒定不变：|D||[A]频率调制FM|[B]频率键控调制FSK|[C]载波抑制单边带幅度调制SSB|[D]幅度调制AM
LK1056|信号经过下列调制后，频带宽度可能会大于原有值：|C||[A]幅度键控调制ASK|[B]幅度调制AM|[C]频率调制FM|[D]单边带幅度调制SSB
LK1200|下列哪一种可以归入调幅通信？|B||[A]扩频通信|[B]单边带通信|[C]相移键控|[D]封包通信
LK0278|频移电报技术（frequency-shift telegraphy）是指：电报信号控制载波频率在预定的范围之内变化的调频电报技术。下述业余通信使用的是移频电报技术：|D||[A]PSK31|[B]CW|[C]SSTV|[D]RTTY
LK0654|业余电台发射单边带语音信号时，附近连接在某电路上的耳机传出了模糊不清的语音。可以断定这个电路具有下列功能：|C||[A]振荡|[B]变频|[C]检波|[D]差拍
LK0655|业余电台发射等幅波电码信号时，附近连接在某电路上的耳机传出了“嘟嘟”的音频电码声。可以断定这个电路具有下列功能：|C||[A]检波|[B]变频|[C]差拍|[D]振荡
LK0656|试验某电路，接通电源时，旁边的无线电收信机可以收到它发出的类似鸟叫的声音，断开电源，鸟叫声消失。可以断定这个电路具有下列功能：|D||[A]差拍|[B]变频|[C]检波|[D]振荡
LK0657|用收信机的AM挡接收中等强度的SSB语音信号，调谐到最佳状态，听到的将是：|B||[A]正常的语音|[B]模糊不清的类似语音的声音|[C]差拍叫声|[D]听不到任何语音
LK0658|用收信机的AM挡接收中等强度的FM语音信号，调谐到最佳状态，听到的将是：|C||[A]正常的语音|[B]模糊不清的类似语音的声音|[C]听不到语音，信号越强越寂静|[D]差拍叫声
LK0659|用收信机的SSB挡接收中等强度的FM语音信号，调谐到最佳状态，听到的将是：|A||[A]差拍叫声|[B]听不到任何语音|[C]正常的语音|[D]模糊不清的类似语音的声音
LK0660|用收信机的SSB挡接收中等强度的AM语音信号，调谐到最佳状态，听到的将是：|B||[A]模糊不清的类似语音的声音|[B]正常的语音|[C]差拍叫声|[D]听不到任何语音
LK0661|用收信机的FM挡接收中等强度的AM语音信号，调谐到最佳状态，听到的将是：|C||[A]差拍叫声|[B]模糊不清的类似语音的声音|[C]听不到语音，有信号时噪声消失，但听不到语音|[D]听不到任何语音
LK0662|用收信机的FM挡接收中等强度的SSB语音信号，调谐到最佳状态，听到的将是：|D||[A]模糊不清的类似语音的声音|[B]听不到任何语音|[C]差拍叫声|[D]听不到语音，但噪声可能会有些变化
LK0663|在HF业余频段的数据通信段中，用收信机的SSB挡听到一个由两种音调交替组成的信号，这个信号的调制方式最可能属于下述种类：|B||[A]PSK|[B]FSK|[C]SSTV或FAX|[D]ASK
