LK0495|音频所指的频率范围大致是：|B||[A]16kHz – 20kHz|[B]16Hz - 20kHz|[C]300Hz – 3000Hz|[D]16kHz – 56kHz
LK0566|5W可以表示为：|C||[A]5dBW|[B]17dBm|[C]37dBm|[D]35dBμ
LK0567|0.25W可以表示为：|B||[A]6dBW|[B]54dBμ|[C]25dBm|[D]36dBm
LK0568|0.4kW可以表示为：|C||[A]400dBm|[B]34dBm|[C]86dBμ|[D]6000dBm
LK0438|电源两端电压的方向为：|D||[A]与电源的电动势方向相同|[B]取决于负载电阻和电源内阻的相对大小|[C]从电源的负极到正极|[D]从电源的正极到负极
LK0440|直流电路欧姆定律是说：|B||[A]流过电阻的电流I，与两端的电压U成反比，与阻值R成反比|[B]流过电阻的电流I，与两端的电压U成正比，与阻值R成反比|[C]流过电阻的电流I，与两端的电压U成反比，与阻值R成正比|[D]流过电阻的电流I，与两端的电压U成正比，与阻值R成正比
LK0512|峰-峰值为100伏的正弦交流电压，其有效值电压为：|C||[A]约70.7伏|[B]约141伏|[C]约35.4伏|[D]约50伏
LK0513|峰值为100伏的正弦交流电压，其有效值电压为：|D||[A]约141伏|[B]约50伏|[C]约35.4伏|[D]约70.7伏
LK0518|峰-峰值为100伏的正弦交流电压，其平均值电压为：|B||[A]约35.4伏|[B]0|[C]约70.7伏|[D]约141伏
LK0519|峰值为100伏的正弦交流电压，其平均值电压为：|B||[A]约141伏|[B]0|[C]约70.7伏|[D]约35.4伏
LK0529|相位差通常用来描述：|D||[A]两个或多个任意信号之间的幅度关系|[B]两个或多个随机信号之间的时间滞后或超前关系|[C]两个或多个不同频率正弦信号之间的时间滞后或超前关系|[D]两个或多个同频率正弦信号之间的时间滞后或超前关系
LK0537|电源（或信号源）内阻对电路的影响是：|A||[A]使电源（或信号源）的实际输出电压降低|[B]使电源（或信号源）的电动势降低|[C]减少电源（或信号源）本身的电能消耗|[D]使电源（或信号源）的可输出功率增加
LK0577|电阻元件的“额定功率”参数是指：|B||[A]该元件接入任何电路时的实际消耗功率|[B]该元件正常工作时所能承受的最大功率|[C]该元件正常工作时所需要的最小功率|[D]该元件正常工作时必须正好消耗的功率
LK1107|下面哪一个术语可以用来描述交流电每秒改变方向的次数？|C||[A]速率|[B]波长|[C]频率|[D]脉率
LK1134|电流使用下列哪一个单位来衡量？|D||[A]瓦特|[B]欧姆|[C]伏特|[D]安培
LK1135|电功率使用如下哪一个单位来衡量？|C||[A]欧姆|[B]安培|[C]瓦特|[D]伏特
LK1136|只向一个方向流动的电流叫做什么？|B||[A]平流|[B]直流|[C]交流|[D]常流
LK1138|下列哪一项是电的良导体？|A||[A]铜|[B]橡胶|[C]木材|[D]玻璃
LK1139|下列哪一项是电的良好绝缘体？|B||[A]铝|[B]玻璃|[C]铜|[D]汞
LK1140|电能消耗的速率叫做什么？|B||[A]电流|[B]电功率|[C]电阻|[D]电压
LK0123|用通常的调频方式进行话音通信，必要带宽约为：|A||[A]6.25kHz|[B]200Hz|[C]12.5kHz|[D]2700Hz
LK0138|无线电干扰中不属于有害干扰的是：|A||[A]符合国家或国际上规定的干扰允许值和共用标准的干扰|[B]一再阻断按规定正常开展的无线电通信业务的干扰|[C]危害无线电导航或其他安全业务的正常运行的干扰|[D]严重地损害、阻碍按规定正常开展的无线电通信业务的干扰
LK0416|可以组成完整无线电接收系统的功能部件组合是：|A||[A]接收天线、解调器、输出部件|[B]射频放大器、变频器、中频放大器|[C]接收天线、射频放大器、中频放大器|[D]射频滤波器、变频器、音频滤波器
LK0417|可以组成完整无线电发信系统的功能部件组合是：|D||[A]话音放大器、射频振荡器、射频功率放大器|[B]键控电路、侧音电路、天线调谐器|[C]射频振荡器、射频功率放大器、驻波测量电路|[D]射频振荡器、调制器、发射天线
LK0418|无线电发射机调制部件的作用是：|B||[A]自动控制发射信号的频谱使其保持在核准的必要带宽范围内|[B]以原始信号控制射频信号的幅度、频率、相位参数|[C]以电能转换效率最高的方式控制射频功率放大器的工作点|[D]调整天馈系统的参数达到阻抗匹配
LK0420|发射天线的作用是：|C||[A]把无线电发射机放大后的音频话音信号转换为音频电磁场|[B]通过天线的增益对无线电发射机输出的射频信号加以放大|[C]把无线电发射机输出的射频信号电流转换为空间的电磁波|[D]把无线电发射机输出的射频信号电流转换为热能
LK0421|接收天线系统的作用是：|B||[A]把空间的有用电磁波转换为音频电压电流信号|[B]把空间的有用电磁波转换为射频电压电流信号|[C]把空间的有用电磁波转换为热能|[D]通过天线的增益将空间有用电磁波的能量加以放大
LK0422|保证业余无线电通信接收机优良接收能力的主要因素是：|A||[A]良好的抗干扰能力，足够高的灵敏度，尽量低的本机噪声和信号失真|[B]尽量宽而平坦的音频频率响应|[C]尽量宽的接收频率覆盖范围|[D]尽量大的音频输出功率
LK0533|一个频率为F的简单正弦波信号的频谱包含有：|C||[A]频率为F的整数倍的无穷多个频率分量|[B]频率为F的奇数倍的无穷多个频率分量|[C]频率为F的一个频率分量|[D]无穷多个连续的频率分量
LK0535|只包含一个频率分量的信号是：|D||[A]单个无限窄脉冲|[B]连续的无限窄脉冲|[C]对称方波|[D]简单正弦波
LK0536|在整个频谱内具有连续的均匀频率分量的信号是：|C||[A]对称方波|[B]连续的无限窄脉冲|[C]单个无限窄脉冲|[D]简单正弦波
LK0572|包含多个频率分量的信号通过滤波器会发生下列现象：|B||[A]检波|[B]频率失真|[C]非线性失真|[D]自激振荡
LK0713|一个FM话音信号在频谱仪上显示为：|D||[A]多条固定的直线|[B]一条复杂的周期性曲线|[C]一条随语音闪烁的直线|[D]一条固定的垂直线，左右伴随一组对称的随语音出现和变化的垂直线
LK0716|下列几种图表中，最容易用来表达和解释模拟FM调制原理的是：|D||[A]星座图和眼图|[B]相位矢量图|[C]波形图|[D]频谱图
LK0784|业余无线电通信最常用的三种基本调制方法，其缩写AM、FM和PM，它们的中文名称分别是：|D||[A]频率调制（调频）、脉码调制（调脉码）、幅度调制（调幅）|[B]幅度调制（调幅）、频率调制（调频）、电码调制（摩尔斯）|[C]幅度调制（调幅）、频率调制（调频）、脉宽调制（调脉宽）|[D]幅度调制（调幅）、频率调制（调频）、相位调制（调相）
LK0786|对于给定的FM发射设备，决定其射频输出信号实际占用带宽的因素是：|C||[A]射频输出实际占用带宽为由电路决定的固定值，通信常用的是25kHz或12.5kHz|[B]所传输信号的最高频率越高，射频输出占用带宽越宽，但与其幅度无关|[C]所传输信号的最高频率越高、幅度越大，射频输出占用带宽越宽|[D]所传输信号的幅度越大，射频输出占用带宽越宽，但与其频率无关
LK0791|什么叫做“鉴频”？|D||[A]判断信号频率是否发生了不应有的偏离或者漂移过程称为鉴频|[B]判断信号频率是否超过允许的频率范围的过程称为鉴频|[C]对调幅信号进行解调的过程称为鉴频|[D]对调频信号进行解调的过程称为鉴频
LK0813|无线电发射机的效率是指：|A||[A]输出到天线系统的信号功率与发射机所消耗的电源功率之比|[B]输出到天线系统的有用信号功率与到达天线的包含杂散等无用信号的总功率之比|[C]通信对象的接收天线得到的信号功率与发射机输出到天线系统的信号功率之比|[D]通信对象的接收天线得到的信号功率与发射机所消耗的电源功率之比
LK0814|业余无线电发射机的效率总是明显低于1。所损耗的那部分能量：|C||[A]绝大部分转化为杂散等无用信号的电磁辐射|[B]绝大部分因阻抗失配而返回电源，极小部分转化为无用信号的电磁辐射|[C]绝大部分转化为热量，极小部分转化为无用信号的电磁辐射|[D]损耗的能量消失在电容、电感、开关器件等零部件中
LK0816|接收机灵敏度指标数值大小所反映的意义是：|B||[A]灵敏度指标数值越大，接收最小信号的能力越强|[B]灵敏度指标数值越小，接收最小信号的能力越强|[C]灵敏度指标数值越小，对与有用信号同时出现的干扰信号的响应越灵敏|[D]灵敏度指标数值越大，对与有用信号同时出现的干扰信号的响应越灵敏
LK0819|静噪灵敏度是指：|D||[A]带有静噪功能的接收机开启静噪功能时，按照灵敏度定义测得的灵敏度|[B]带有静噪功能的接收机关闭静噪功能时，按照灵敏度定义测得的灵敏度|[C]关闭静噪电路时所能接收到的最小射频信号的输入电平|[D]能够使静噪电路退出静噪状态的射频信号最小输入电平
LK0854|“衰减”和“衰落”是无线电通信技术中常用的名词。它们的含义分别是指：|C||[A]衰减和衰落是一回事，指信号通过信道或电路后功率减少|[B]衰减和衰落是一回事，指信号通过信道或电路后发生幅度随时间而起伏|[C]衰减是指信号通过信道或电路后功率减少，衰落是指信号通过信道或电路后发生幅度随时间而起伏|[D]衰减是指信号通过信道或电路后发生幅度随时间而起伏，衰落是指信号通过信道或电路后功率减少
LK1044|无线电发信机在无调制情况下，在一个射频周期内供给天线馈线的平均功率称为：|A||[A]载波功率|[B]无用功率|[C]峰包功率|[D]平均功率
LK1099|调频发射机在发射的语音信号上附加一个人耳听不到的低频音频，用来打开接收机的静噪。这一技术的常用名词是：|D||[A]DTMF|[B]载波静噪|[C]单音频脉冲|[D]CTCSS
LK1100|下列哪一项决定了FM信号的频偏？|C||[A]同时取决于被调制信号的频率和幅度|[B]取决于被调制信号与载波之间的相位角关系|[C]取决于被调制信号的幅度|[D]取决于被调制信号的频率
LK1177|下列哪一项术语表述了接收机区分不同信号的能力？|D||[A]本底噪声|[B]扫描速度|[C]灵敏度|[D]选择性
LK1180|接收机“过载”通常是指：|B||[A]接收机消耗的电流太大了|[B]输入信号过于强大，以致导致机内产生附加干扰|[C]由于接收机的音量调节得过大而导致的附加干扰|[D]接收机电源的电压太高了
LK1202|以下哪种语音调制常被用于长距离弱信号的VHF或UHF联络？|A||[A]SSB|[B]AM|[C]FM|[D]PM
LK1203|下列哪种调制被VHF和UHF业余电台本地通信广泛使用？|A||[A]FM|[B]SSB|[C]PSK|[D]AM
LK0689|在给业余收发信机供电的整流电源中，开关电源可以做得比变压器直接降压整流的线性电源轻巧是因为：|D||[A]开关电源使用轻质铝材做散热器，不需要通过笨重的铁芯变压器散热|[B]开关电路中半导体元器件的损耗小，可以使用轻巧的小规格元器件|[C]开关电源使用了半导体器件，不需要变压器|[D]开关电源中变压器的工作频率高得多，可以缩小磁性材料截面和减少线圈匝数
LK0702|由半波长偶极天线和馈电电缆构成的天馈系统，理想的工作状态是：|A||[A]天线上只有驻波，馈线上只有行波|[B]天线和馈线上都只有驻波|[C]天线上只有行波，馈线上只有驻波|[D]天线和馈线上都只有行波
LK0904|在零仰角附近具有主辐射瓣的垂直接地天线，其振子的长度应为：|D||[A]1/4波长的任意整数倍|[B]1/4波长的偶数倍|[C]1/2波长的奇数倍|[D]1/4波长的奇数倍
LK0910|在为业余电台选购射频电缆作为天线馈线时，最重要的两项电气参数是：|B||[A]导线绝缘层的耐压和最高额定环境温度|[B]特性阻抗和工作频率下单位长度的传输功率损耗|[C]铜或铝导线的截面积和常温下的最大额定电流|[D]长度为1/4波长、终端分别为开路和短路时的电压驻波比
LK0918|通常把垂直偶极天线或者垂直接地天线称为“全向天线”，是因为：|C||[A]它们在垂直方向没有指向性，但在立体空间有方向性|[B]它们在空间没有指向性，向各个方向均匀辐射|[C]它们在水平方向没有指向性，但在立体空间有方向性|[D]它们在水平方向和垂直方向都有指向性
LK0919|振子电气长度为1/4波长的垂直接地天线的最大辐射方向为：|B||[A]在水平方向呈现8字形方向特性|[B]在水平方向没有指向性，在垂直方向指向水平面|[C]在空间没有指向性，向各个方向均匀辐射|[D]在垂直方向没有指向性，在水平方向指向前方
LK0925|垂直接地天线（GP）的构造为电气长度为1/4波长的垂直振子加一个“接地”反射体，因其简单而被大量应用于手持和车载业余电台，但这种天线的实际工作情况往往与理论值相差较大，尤其在频率较低的频段。最常见的原因和改善办法是：|C||[A]1/4波长垂直振子太短。在振子中串联加感线圈即可解决问题|[B]1/4波长垂直振子太短。改成1/2波长即可解决问题|[C]缺乏有效的接地反射体。GP天线必须有足够大的接地反射体来形成振子镜像，否则谐振频率和阻抗都将与理论值有显著偏差，应尽量用大面积金属体与天线的接地端直接连接|[D]一般天线与电缆直接相连，匹配不良。在天线和电联之间加接“巴伦”即可解决问题
LK0926|天线增益是指：|A||[A]天线在最大辐射方向上的辐射功率密度与相同条件下基准天线的辐射功率密度之比|[B]输入到天线的总射频功率与天线辐射到空间的电磁波功率之比|[C]天线在接收或发射信号时所具有的放大倍数|[D]天线辐射到空间的电磁波功率与输入到天线的总射频功率之比
LK0929|某商品天线说明书给出的增益指标以dBi为单位。其意义为：|A||[A]“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比|[B]“相对于1/4波长接地天线的增益”，即以1/4波长垂直接地天线作为比较基准得到的天线增益|[C]“相对于垂直短天线的增益”，即以高度远小于波长的短垂直天线作为基准作为比较基准得到的天线增益|[D]“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比
LK0930|某商品天线说明书给出的增益指标以dBd为单位。其意义为：|B||[A]“相对于1/4波长接地天线的增益”，即以1/4波长垂直接地天线作为比较基准得到的天线增益|[B]“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比|[C]这种表达没有说清楚计算增益所采用的比较基准，缺乏实际意义|[D]“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比
LK0931|某商品天线说明书给出的增益指标以dB为单位。其意义为：|C||[A]“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比|[B]“相对于垂直短天线天线的增益”，即以高度远小于波长的短垂直天线作为基准作为比较基准得到的天线增益|[C]这种表达没有说清楚计算增益所采用的比较基准，缺乏实际意义|[D]“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比
LK0932|两款VHF垂直全向天线，用作发射。甲天线增益4.5dBd，乙天线增益为5.85dBi。它们在远处某接收天线中形成的信号功率差为：|D||[A]甲信号比乙信号强1.35dB|[B]乙信号比甲信号强1.35dB|[C]乙信号比甲信号强3.5dB|[D]甲信号比乙信号强0.8dB
LK0933|两款VHF垂直全向天线，用作发射。甲天线增益2.9dBd，乙天线增益为5.85dBi。它们在远处某接收天线中形成的信号功率差为：|C||[A]甲信号比乙信号强2.95dB|[B]乙信号比甲信号强7.1dB|[C]乙信号比甲信号强0.8dB|[D]乙信号比甲信号强2.95dB
LK1062|以dBd为单位的天线增益则是指：|B||[A]最大辐射方向辐射功率密度与最小辐射方向辐射功率密度之比的dB值|[B]最大辐射方向辐射功率密度与半波长振子最大辐射方向辐射功率密度之比的dB值|[C]最大辐射方向辐射功率密度与1/4波长垂直接地天线水平方向辐射功率密度之比的dB值|[D]最大辐射方向辐射功率密度与理想点源天线最大辐射方向辐射功率密度之比的dB值
LK1063|以dBi为单位的天线增益则是指：|B||[A]最大辐射方向辐射功率密度与半波长振子最大辐射方向辐射功率密度之比的dB值|[B]最大辐射方向辐射功率密度与理想点源天线最大辐射方向辐射功率密度之比的dB值|[C]最大辐射方向辐射功率密度与最小辐射方向辐射功率密度之比的dB值|[D]最大辐射方向辐射功率密度与1/4波长垂直接地天线水平方向辐射功率密度之比的dB值
LK1126|安装哪个部件可以减少在音频同轴电缆屏蔽层外皮中的感应射频电流？|A||[A]在电缆外面套铁氧体磁环|[B]在电缆前端前置放大器|[C]在电缆芯线中串联带通滤波器|[D]在电缆芯线中串联低通滤波器
LK1173|射频同轴电缆在业余电台中的主要用处是？|D||[A]用来遮蔽天线塔上的支杆，管子等柱状物体|[B]将信号从TNC传送到电脑|[C]将电能从汽车的电池输送到移动车载电台|[D]将无线电信号从发射机传送到天线
LK1183|假负载的主要作用是？|B||[A]防止发射机过调制|[B]在测试设备时不让无线电信号真正地发射出去|[C]改善天线的辐射效率|[D]增强接收机的信噪比
LK1184|下列哪一个设备可以用来测定天线当前的谐振频率？|A||[A]天线分析仪|[B]品质因数计|[C]频率计数器|[D]电子管电压表
LK1185|在业余无线电通信中，“驻波比”通常用来衡量：|C||[A]传输线的制造质量|[B]电台接地的质量|[C]负载与传输线的匹配质量|[D]发射机的能效比
LK1186|天线与馈线完美匹配时，在驻波表中显示的驻波比是？|A||[A]1:1|[B]2:1|[C]1:3|[D]0
LK1188|馈线中的功率损耗会？|D||[A]使驻波比增加|[B]使你的信号失真|[C]传回你的发射机并可能导致损害|[D]变成热量
LK1189|导致同轴电缆损害的最常见的原因是什么？|C||[A]速度因子超过了1|[B]过载|[C]电缆受潮|[D]伽马射线
LK1190|为什么要求同轴电缆的外皮能抵挡紫外线？|A||[A]紫外线能破坏电缆的外皮，使水分渗入|[B]紫外线和射频信号会混合在一起导致干扰|[C]紫外线会使电缆外皮中的功率损耗加大|[D]这样就可以减少谐波
LK1191|和固体电介质同轴电缆相比，空气电介质同轴电缆的劣势是什么？|A||[A]空气电介质电缆要采取特别的手段来防止水分进入电缆|[B]空气电介质电缆的每米损耗更大|[C]空气电介质电缆不能用于VHF或UHF段|[D]空气电介质电缆不能在冰点以下使用
LK1211|下列关于直立天线的陈述，哪一项是正确的？|C||[A]相位被反相了|[B]该天线发射的电磁波磁场垂直于地面|[C]该天线发射的电磁波电场垂直于地面|[D]相位被倒转了
LK1213|就大多数手持电台随机附送的“橡皮天线”来说，它的劣势是什么？|B||[A]如果橡胶的一头损坏了，那么它很快就会解体|[B]相对于全尺寸天线，它的发射和接收效率较低|[C]它发射的是圆极化的信号|[D]以上三项全部正确
LK1216|天线的增益是什么意思？|C||[A]当发射机在更高的频率发射时，天线会额外地减少一部分功率|[B]对于发射机的功率输入，天线附加的一部分额外功率|[C]相对于参考天线，在某一方向上信号强度的增加|[D]相对于参考天线，发射或接收时的阻抗增加
LK1217|为什么在使用同轴电缆连接天线时，最好有一个较低的驻波比？|D||[A]能延长发信机的使用寿命|[B]减少对电视的干扰|[C]能延长天线的使用寿命|[D]使能量更有效率地传送，减少损耗
LK1218|业余无线电普遍使用的同轴电缆的特性阻抗是？|D||[A]600欧姆|[B]8欧姆|[C]12欧姆|[D]50欧姆
LK1219|为什么同轴电缆在业余无线电界的使用相对于其他馈线来说更多？|B||[A]因为它比其它任何一种馈线的损耗都低|[B]因为它使用方便，与周围环境之间的相互影响小|[C]因为它可以相对其它馈线传送更大的功率|[D]因为它比其它任何一种馈线都便宜
LK1221|通过同轴电缆的信号频率越高，通常产生什么影响？|B||[A]驻波比越高|[B]损耗越高|[C]反射功率越高|[D]特性阻抗越高
LK1222|对于400MHz以上的信号，通常会使用的同轴电缆连接器是：|D||[A]M型连接器|[B]RS-213型连接器|[C]DB-23型连接器|[D]N型连接器
LK1223|下列哪一项有可能导致驻波比不稳定读数的？|A||[A]天线与馈线的连接头接触不良|[B]来自其他电台的干扰导致信号失真|[C]发射机过调制|[D]发射机采用了频率调制
LK1224|下列馈线中，哪一种在VHF和UHF频段的损耗最小？|B||[A]75欧姆同轴软电缆|[B]空气介质同轴硬电缆|[C]50欧姆同轴软电缆|[D]多芯不平衡电缆
LK0972|无线电波在真空中的速度大致为：（”x＾m”表示“x的m次方”）|C||[A]6.88×10＾6 米/秒|[B]3.1416×10＾12 米/秒|[C]3×10＾8 米/秒|[D]3×10＾7 米/秒
LK0973|天线工程中计算振子长度时需要知道电波在天线中的传播速度。电波在天线导线中的传播速度大约是：|D||[A]与真空波速相同|[B]真空波速的1.05倍|[C]真空波速的1.41倍|[D]真空波速的0.95倍
LK0974|天线工程中计算馈线长度时经常需要知道电波在馈线中的传播速度。常用业余频段的电波在同轴电缆中的传播速度大约是：|C||[A]与真空波速相同|[B]真空波速的1.65倍|[C]真空波速的0.65倍|[D]真空波速的1.54倍
LK1058|无线电波按传播方式可主要分为下列种类：|A||[A]地面波、天波、空间波、散射波等|[B]长波、中波、短波、超短波、微波等|[C]调幅波、调频波、调相波等|[D]正弦波、方波、三角波等
LK1060|无线电波在自由空间中的传播路径损耗遵循下列规律：|A||[A]与距离的平方成正比，与频率的平方成正比|[B]与距离成正比，与频率的平方成正比|[C]与距离的平方成正比，与频率无关|[D]与距离的平方成正比，与频率的平方成反比，
LK1067|地波是沿地面传播的无线电波，其衰减因子取决于：|B||[A]电波频率、太阳活动情况和地磁活动情况|[B]电波频率、地面导电率和传播距离|[C]电波频率、发射功率和天线增益|[D]天线高度、发射功率和调制方式
LK1068|决定超短波视距传播距离极限的主要因素是：|D||[A]发射天线和接收天线离地面的相对于波长的高度系数，即离地高度除以波长|[B]发射天线和接收天线离海平面的绝对高度值|[C]发射天线和接收天线的增益|[D]发射天线和接收天线离地面的相对高度值
LK1104|多径传播对UHF波段或VHF波段数据通信的影响是：|A||[A]可能使误码率增大|[B]随着传播路径的增加，接收到的数据速率会线性地减小|[C]如果使用FM方式调制的话，不会观察到任何反常现象|[D]随着传播路径的增加，数据通信速率会线性地增加
LK1106|在一个周期内，电磁波走过一定的距离，这个距离叫做：|A||[A]波长|[B]波速|[C]波展|[D]波形
LK1108|无线电波的两个组成部分是？|B||[A]电压和电流|[B]电场和磁场|[C]直流和交流|[D]电离辐射和非电离辐射
LK1109|无线电波的传播速度有多快？|D||[A]和音速一样|[B]和它的波长成反比例关系|[C]速度随着频率的增加而增加|[D]和光速一样
LK1110|无线电波的频率和它的波长有什么样的关系？|D||[A]该电磁波的波长取决于信号所占的带宽|[B]波长与频率之间没有固定的联系|[C]如果频率增加，则波长变长|[D]如果频率增加，则波长变短
LK1111|在已知电磁波频率的情况下，下面哪一种方法可以用来计算它的波长？|A||[A]使用300除以频率的兆赫数（MHz）可以得到以米为单位的波长|[B]使用频率的赫兹数（Hz）乘以300可以得到以米为单位的波长|[C]将频率的赫兹数（Hz）除以300可以得到以米为单位的波长|[D]将频率的兆赫数（MHz）除以300可以得到以米为单位的波长
LK1115|在自由空间中，无线电波的速度约是多少？|B||[A]3000千米/每秒|[B]300000000米/每秒|[C]18600英里/每小时|[D]300000英里/每小时
LK1116|如果你收到了一个从上千公里以外的距离传播过来的VHF信号，最可能的原因是：|C||[A]信号经过了地下传输过来|[B]信号被附近的雷雨区反射过来|[C]信号被突发E电离层反射过来|[D]信号经过了宇宙的反射
LK1143|下列哪一个缩写经常在无线电工程文章中用来代表各种类型的无线电波？|C||[A]VHF|[B]AF|[C]RF|[D]HF
LK1144|在空间中传播的电磁波，一般被叫做什么？|B||[A]声波|[B]无线电波|[C]压力波|[D]重力波
LK0255|收发信机面板上或设置菜单中的符号VOX代表什么功能？|A||[A]发信机声控，接入后将根据对话筒有无语音输入的判别自动控制收发转换|[B]发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内|[C]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[D]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比
LK0258|收发信机中的PTT是指什么信号？|C||[A]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[B]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）|[C]按键发射，有信号（一般为对地接通）时发射机由等待转为发射|[D]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分
LK0259|收发信机面板上或设置菜单中的符号SQL代表什么功能？|A||[A]静噪控制，检测到接收信号低于一定电平时关断音频输出|[B]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[C]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|[D]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）
LK0260|有些调频接收机的参数设置菜单有NFM和WFM两种选择。它们的含义是：|C||[A]NFM为调频通信本地方式（较低灵敏度），WFM为调频通信远程方式（最高灵敏度）|[B]NFM代表数字化语音方式，WFM代表模拟语音方式|[C]NFM为窄带调频方式，适用于信道带宽25kHz/12.5kHz的通信信号；WFM为宽带调频方式，适用于接收信道带宽180kHz左右的广播信号|[D]NFM为单频率守候方式，WFM为双频率守候方式
LK0261|某些对讲机具有发送DTMF码的功能。缩写DTMF指的是：|B||[A]亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出|[B]双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符|[C]自动静噪，即在接收机没有收到信号时自动关闭音频输出|[D]数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据
LK0262|某些对讲机具有发送CTCSS码的功能。缩写CTCSS指的是：|C||[A]自动静噪，即在接收机没有收到信号时自动关闭音频输出|[B]数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据|[C]亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出|[D]双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符
LK0783|关于是否可以在FM话音通信时单凭接收机听到对方语音的音量大小来准确判断对方信号的强弱，正确答案及其理由是：|A||[A]不能。因为鉴频输出大小只取决于射频信号的频偏，而且正常信号的幅度会被限幅电路切齐到同样大小|[B]不能。因为信号越强，自动增益控制作用也越强，增益的急剧减小使声音反而被压低|[C]能。调频信号越强，频偏也必然越大，解调后的声音也越大|[D]能。最后的信号是接收到的射频信号经过放大处理得到的，当然信号强声音越大
LK0788|用设置在NFM方式的对讲机接收WFM信号，其效果为：|B||[A]听不到信号，但接收到信号时调频噪声会变得寂静|[B]可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真|[C]可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|[D]可以正常听到信号，但声音比较小
LK0789|用设置在WFM方式的对讲机接收NFM信号，其效果为：|A||[A]可以正常听到信号，但声音比较小|[B]可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真|[C]可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|[D]听不到信号，但接收到信号时调频噪声会变得寂静
LK0790|调频接收机没有接收到信号时，会输出强烈的噪声。关于这种噪声的描述是：|A||[A]由天线背景噪声和机内电路噪声的随机频率变化经鉴频形成，其大小与天线接收到的背景噪声幅度无关|[B]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压成正比|[C]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方成正比|[D]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方根成正比
LK0855|如果业余中继台发射机被断断续续的干扰信号所启动，夹杂着不清楚的语音，根据覆盖区内其他业余电台的监听，确定中继台上行频率并没有电台工作。则：|C||[A]可能是中继台接收机发生了寄生振荡|[B]可能是中继台发射机发生了寄生振荡|[C]可能是中继台附近的两个其他发射机的强信号在中继台上行频率造成了互调干扰|[D]肯定是中继台接收机受到了人为恶意干扰
LK0898|业余电台在进行业余卫星通信时使用超过常规要求的发射功率，造成的结果以及对这种做法的态度是：|C||[A]上行功率越大，转发的效果越好，通信范围越大；可提倡|[B]上行功率太大造成浪费和电磁污染；不提倡|[C]过强的上行信号会使卫星转发器压低对其他信道的转发功率，严重影响别人通信；必须反对|[D]上行功率超过一定值对通信效果改善不大，但并无明显坏处；无所谓
LK0971|即使在空旷平地，接收到的本地VHF/UHF信号强度也可能会随着接收位置的移动而发生变化，最主要的可能原因是：|B||[A]收发位置之间的空气流动造成电波折射不均匀而飘移|[B]直射和经地面反射等多条路径到达的电波相位不同，互相叠加或抵消造成衰落（多径效应）|[C]不同接收位置大地导电率有差异|[D]移动过程中设备与大地之间的分布电容发生微小的变动
